Transaction-date|Name|Credit-Card|Amount
2021-04-14 17:27:46|Jaquelyn Charles|5162 3165 6934 1483|$35.11
2021-03-30 21:38:11|Latifah Hart|512220 0043394376|$2.10
2020-06-10 11:15:34|Kane Graves|554 03475 48078 675|$39.03
2019-12-23 17:59:26|Vernon M. Malone|5167542321623612|$61.82
2020-08-05 16:02:36|Aurelia Parker|552725 7967178038|$57.19
2019-10-31 03:11:26|Octavius Y. Mcconnell|522 08185 88213 114|$79.85
2020-11-19 04:36:47|Haviva Morrow|541 72178 58390 087|$60.49
2021-08-18 01:32:03|Kasimir I. Montoya|555 16182 01521 037|$0.00
2021-01-27 03:09:25|Ivy Eaton|5125895164776579|$49.86
2020-06-22 15:00:03|Alexandra Brewer|5396612746365983|$62.46
2021-04-10 09:39:01|Declan M. Anthony|5308 6204 2064 3309|$80.00
2021-03-10 21:32:16|Hermione Tyson|550 53321 04255 746|$42.37
2021-03-03 00:51:34|Grace Cole|535 58565 63103 295|$77.45
2019-10-04 23:29:11|Rafael Fischer|524228 9760779062|$37.16
2021-06-24 18:13:54|Sage Burns|548225 7068601295|$18.70
