Transaction-date|Name|Credit-Card|Amount
2019-09-07 20:41:51|Lana V. Reyes|558239 811650 3627|$1.73
2021-08-06 04:57:28|Harper Mercer|5148241972574463|$76.25
2020-06-24 19:24:35|Abigail Mcpherson|5179 6045 6608 9077|$31.66
2020-04-10 14:03:24|Hilary E. England|5416619826386702|$48.72
2020-10-11 18:16:30|Abdul L. Trevino|522 31134 51877 808|$32.49
2020-05-13 16:44:44|Jin Webster|5339608272350043|$43.44
2020-11-02 07:01:47|Matthew E. Morse|5258 9102 1632 6783|$75.29
2020-03-08 21:31:59|Wyoming S. Phillips|520731 2838702529|$84.82
2021-08-04 05:21:59|Lester Bright|5153999422390762|$60.06
2019-11-30 23:48:34|Sybill P. Moss|5204 0738 3872 0761|$67.01
2021-04-11 23:53:00|Evan Z. Gilbert|512 38517 90148 131|$29.75
2021-04-13 08:22:46|Wesley Hebert|5116019399276997|$85.85
2019-11-22 09:49:06|Denise Noel|548770 7632494622|$62.78
2020-01-14 01:08:48|Michael Morrow|510 80345 65718 607|$97.65
2020-01-14 13:22:43|Farrah Craft|512 01897 06767 758|$8.62
2020-09-19 17:23:45|Axel Walls|545511 038558 3220|$68.88
2021-08-07 07:32:16|Olga I. Daniels|549077 0434740753|$39.72
2021-06-12 00:07:52|Pascale G. Rosa|529817 221535 2722|$30.36
2021-03-30 11:22:14|Jeremy E. Meadows|5490104731265654|$25.06
2021-06-14 02:27:06|Addison K. Bradshaw|513501 9489474285|$55.87
2020-11-01 19:57:01|Reagan Rasmussen|526556 993722 6812|$16.30
2020-03-01 18:41:02|Alvin Goodman|5515 2782 9031 6578|$20.49
2020-01-11 04:43:46|Graham Valentine|555 22953 32271 961|$81.22
2020-12-25 12:25:30|Caesar X. Jenkins|5505 2903 6276 6590|$7.50
2021-08-23 08:21:36|Daria F. Good|531 70326 91625 263|$96.63
2021-04-27 23:50:02|Wang W. Burton|531102 1913127766|$60.95
2021-02-10 07:30:13|Lydia Richard|5226162188076843|$30.03
2019-09-11 09:29:35|Isabelle Sexton|516453 7915252425|$47.00
2021-05-08 10:41:39|India Lynn|5492302376833095|$91.87
2021-03-24 15:15:08|Karleigh D. Atkins|548 65769 79961 068|$80.81
2021-07-13 21:01:41|Gloria Pierce|5525 1383 1726 0993|$25.49
2021-02-07 02:31:53|Eugenia Y. Hopkins|5350 0741 9758 8981|$46.52
2019-10-21 00:43:22|MacKensie E. Stewart|558577 0016319170|$79.62
2020-04-11 08:14:20|Slade Fuller|527 74088 64640 008|$35.35
2021-08-15 21:13:31|Thomas Bender|557 78827 09163 805|$88.35
2021-08-10 00:54:23|Blossom Ashley|5153 1159 5178 2770|$42.74
2021-05-11 11:14:45|Walker Landry|511 98539 59107 508|$48.08
2021-03-11 01:56:24|Hadassah Y. Hooper|526955 499065 7117|$20.20
2020-06-14 05:47:33|Thor N. Farley|525197 593150 4078|$24.80
2021-02-26 05:51:18|Phyllis Maddox|548 03051 75905 216|$43.23
2020-06-09 22:54:06|Hu Bates|5272406394605959|$84.14
2020-07-06 16:53:14|Perry Stout|531378 1970304438|$52.32
2020-04-13 01:32:49|Ferris Alvarez|533 47497 24788 227|$5.80
2021-05-16 11:13:36|Risa M. Spencer|530498 771636 7792|$23.63
