Transaction-date|Name|Credit-Card|Amount
2021-05-16 23:08:28|Brynn R. Garner|5319599651083137|$6.78
2020-08-03 14:31:06|Leroy Gay|547588 8880704021|$3.68
2020-08-17 23:44:58|Erich V. Gill|5367 4167 9155 8855|$88.99
2020-06-06 13:08:43|Yuri Jensen|5281 8747 6341 5749|$69.41
2020-06-14 04:59:07|Alexis Guerrero|5366638757123934|$54.25
2020-06-23 15:19:11|Tara Ruiz|517747 1461638347|$55.24
2019-12-03 04:22:07|Dahlia F. Cooley|5390237704873343|$19.88
2021-05-08 00:42:25|Amal Shields|537621 768796 1768|$85.43
2020-06-26 16:38:52|Emmanuel J. Peterson|558918 6998665942|$32.22
2020-11-04 22:25:02|Jael Harrell|545 06976 70888 145|$0.09
2021-07-23 17:12:07|Willow Prince|5241206720948372|$1.70
2021-06-08 09:00:03|Gretchen Kirk|5134706361553951|$42.25
2021-05-26 08:32:57|Rudyard H. Frank|5541 2785 1430 8102|$14.35
2020-10-01 01:30:51|Tallulah O. Pate|5535567586746811|$58.35
2020-01-18 14:23:37|Wynne Wallace|545885 3569535386|$74.38
2020-06-23 12:55:16|Iris I. Hahn|541667 968433 3378|$15.23
2020-04-15 01:11:04|Joan C. Ware|559009 5970861980|$79.11
2020-05-09 21:40:46|Cameran L. Garner|5330281980607119|$83.31
2019-09-25 17:48:40|Inga U. Rodriquez|543802 230201 6832|$71.00
2021-07-14 14:33:03|Sharon Stevenson|545319 047184 5545|$39.20
2020-04-26 03:23:44|Alan X. Lester|5230 4648 5029 3365|$72.88
2020-04-03 06:40:39|Ryder E. Kelly|549828 8577335887|$73.69
2019-10-03 21:42:49|Oleg U. Ball|523354 992329 6838|$24.35
2020-02-14 18:37:36|Linus G. Simon|5489867388508674|$68.30
2020-12-14 02:55:27|Reed Wise|5429 0333 9175 2410|$3.60
2020-10-22 14:31:19|Daria Ferguson|5331964139020545|$16.74
2020-11-07 22:23:12|Audrey O. Waller|5486521427244956|$20.60
2021-07-11 18:18:01|Ignatius Shepard|559341 879610 1893|$2.19
2021-07-19 08:38:00|Alice Soto|5169848919953222|$74.45
2020-01-28 15:30:45|Porter Fitzpatrick|545152 2237868027|$75.43
2021-01-24 04:31:09|Dieter Fernandez|532 71540 63932 180|$70.56
2021-07-21 16:28:35|Illiana Strickland|528 46493 64288 746|$14.78
2020-07-12 04:03:10|Maya Burgess|540 38069 53458 512|$45.12
2019-09-24 08:55:02|Ramona U. Rogers|5343856307196196|$47.04
2021-05-27 02:16:30|Aline Mcbride|5199 0987 5019 2712|$7.41
2020-08-26 12:25:32|Hashim W. York|5310878073676499|$47.34
2019-12-02 11:15:50|Perry Gregory|5204461760456993|$90.33
2020-04-28 10:09:01|Adrienne Irwin|548568 285067 3797|$91.34
2020-09-20 02:47:12|Justine B. Delgado|531 09350 44686 138|$95.81
2020-03-11 02:27:18|Macey J. Ray|5362129623533302|$37.85
2021-05-08 07:34:17|Delilah Willis|527219 428454 3551|$37.45
2020-08-18 06:41:51|Harrison Herrera|521062 4417948553|$83.69
2020-11-29 18:59:24|Martin Burris|5147852996864754|$26.95
2021-07-11 07:00:11|Alyssa Tillman|544908 0960797785|$15.07
2020-11-20 15:24:32|Brianna K. Clayton|5102902696992760|$42.61
2020-03-02 12:26:09|Britanney C. Hampton|548618 002013 5192|$73.38
2020-01-15 06:48:02|Jin O. Galloway|510727 367113 0338|$68.30
2020-01-09 06:17:33|Stone Wilder|5337779367359355|$81.21
2021-04-05 05:29:59|Yoshio P. Miranda|5582371754876753|$16.81
2019-09-28 16:43:20|Karyn Irwin|553883 2147128678|$61.55
2021-06-14 04:04:19|Sean Q. Sears|5303 3739 3755 5567|$7.24
2021-01-30 11:03:58|Sage Booth|519 08427 55071 846|$30.58
2020-01-11 02:47:11|Anjolie Leon|525902 1723179183|$96.73
2021-03-16 12:40:26|Joseph F. Horn|5191 1744 4572 1492|$89.57
2019-11-10 08:03:54|Bethany U. Villarreal|536836 3657605074|$27.56
2020-09-20 05:13:21|Leonard Hunt|525361 7058264650|$88.50
2021-02-04 20:28:39|Illiana Patterson|5396684319879260|$64.98
2021-02-12 08:34:30|Ryder P. Faulkner|553732 384981 7819|$3.25
2021-04-28 13:31:41|Kylie S. Lester|541732 3653726143|$43.93
2020-02-14 02:37:37|Noble T. Wolfe|527771 678594 3503|$79.95
2021-04-21 02:06:01|Logan Lowery|550227 787413 7116|$69.66
2020-09-20 13:47:03|Dalton Franklin|548584 843386 8036|$45.57
2020-06-10 00:42:17|Hayfa Z. Bishop|5598 5598 6556 8291|$67.99
2021-04-18 23:12:40|Otto C. Summers|5317 8356 2027 1409|$39.15
2019-12-27 01:12:47|Ariel Colon|523915 263542 8981|$10.93
2021-06-19 17:33:12|Avye D. Bryant|5519 0652 8506 4669|$24.13
2019-10-18 18:20:37|Kaseem Alexander|543257 0282317584|$53.73
2020-04-30 02:20:13|Christopher V. Bonner|531 90849 79193 546|$25.77
