Transaction-date|Name|Credit-Card|Amount
2021-03-20 05:19:04|Ayanna G. Mathis|5483793652074746|$34.80
2020-09-29 04:54:52|Irene M. Hebert|523808 9192616536|$28.28
2020-04-05 10:46:16|Maggie C. Howard|5506 6953 5409 0784|$0.33
2020-04-25 16:42:56|Tyrone S. Wilson|5420 1836 9921 4925|$77.03
2020-04-25 11:49:26|Olympia Mccarty|553928 2792063946|$74.68
2021-04-28 01:34:38|Shelly U. Sargent|515 19643 86217 262|$47.17
2021-02-26 16:09:19|Burton S. Tyson|5321 6907 9660 9658|$64.08
2021-05-17 17:28:07|Geoffrey Mercado|555024 8864174543|$54.60
2019-11-30 12:32:35|Minerva L. Green|5354 8342 8124 1011|$17.98
2020-08-29 06:24:00|Gannon Guthrie|5332828170879292|$74.31
2020-08-10 02:10:19|Lani Griffin|550708 208869 2624|$29.61
2020-06-16 02:34:21|Evelyn Guerrero|559 81567 18189 134|$40.27
2021-02-22 04:00:08|Addison Odom|549 09874 20831 715|$52.38
2021-05-22 13:32:18|Christine J. Dunlap|5116416096224611|$96.95
2021-02-09 15:43:35|Ian Q. Hancock|548711 933055 8478|$64.32
2021-07-14 05:39:30|Lucius Ewing|513454 8990971000|$85.64
2021-05-19 18:42:49|Caryn Callahan|518083 929169 0487|$31.15
2021-05-24 21:43:16|Quinn Whitaker|556811 0942944398|$3.42
2020-05-10 08:03:47|Hiram S. Ramos|5581829994637757|$41.73
2020-07-27 05:42:06|Ina V. Norris|5507 0975 4726 1340|$80.54
2020-08-12 02:48:54|Regina Mccray|512912 6581149828|$93.60
2021-06-06 08:01:49|Maxwell L. Lawson|5220187423595469|$72.17
2020-07-31 15:43:01|Cedric E. Ramirez|551 38324 32953 904|$12.60
2019-10-26 01:24:37|Wang K. Delacruz|5405115929632921|$77.07
2020-01-23 13:42:37|Kieran Rich|5138 7484 1290 9135|$82.32
2021-08-06 22:24:41|Aiko H. Patterson|535886 6637032013|$65.74
2021-06-02 06:09:36|Rooney Garza|5544173933694629|$30.72
2020-09-24 13:09:05|Channing N. Mcconnell|549 96240 03048 513|$24.15
2020-02-26 13:41:54|Karleigh C. Mcclain|541645 030303 2530|$91.25
2020-10-30 13:51:03|Keiko Beard|552845 9788046811|$96.28
2020-11-11 00:31:35|Fuller M. Smith|5383 7942 2906 3916|$43.87
2019-10-17 04:58:16|Hasad Everett|551298 943768 8280|$93.07
2020-05-11 04:20:35|Steven T. Cash|553277 2014667042|$0.05
2019-11-26 11:19:06|Inga D. Rosario|5278309770177714|$85.10
2020-12-04 15:58:19|Alvin E. Figueroa|536974 773880 6033|$13.45
2020-12-25 19:22:25|Daria U. Mcleod|5247 9732 8468 0691|$32.86
2020-05-18 15:47:52|Candice R. Lynch|5318 0325 4088 2544|$85.08
2019-09-19 18:43:46|Naomi J. Howe|536931 121968 4631|$52.79
2020-04-24 17:59:58|Grace C. Wall|513 17010 52493 784|$51.57
2021-06-16 15:58:35|Fatima Strong|5461 1777 1996 7090|$48.64
2020-04-01 10:50:30|Eugenia Hull|555 75963 66432 766|$83.62
2020-01-03 14:31:44|Diana Patrick|557295 452389 2888|$20.97
2021-06-06 10:13:53|Randall Leblanc|5451 0753 7687 4215|$59.77
