Transaction-date|Name|Credit-Card|Amount
2020-07-22 01:09:41|Amal P. Bailey|526 48612 90648 885|$68.59
2020-08-29 10:30:00|Kaseem A. Hardin|5598 0719 7057 3463|$19.77
2020-05-06 13:43:23|Vernon Conrad|538334 608639 0369|$23.58
2020-07-29 11:18:09|Freya Galloway|5318 5764 8641 2575|$89.89
2020-06-23 22:30:07|Chaim Bonner|518228 7245968617|$32.09
2021-07-21 22:32:10|Colby M. Roy|548 39660 64478 347|$0.31
2021-07-23 23:33:21|Laura C. Horton|5404 3016 8567 9428|$41.18
2019-12-21 04:26:52|Macaulay Pierce|5357646907590879|$55.91
2020-08-29 21:54:22|Calista F. Whitehead|513 90232 16085 154|$42.40
2020-02-29 04:33:25|Ebony Glover|516838 5487264535|$27.26
2020-02-21 13:17:00|Elizabeth Wilcox|536 46816 73872 574|$7.93
2021-03-03 09:57:16|Reuben Macdonald|512341 0615714187|$84.33
2020-05-05 19:42:09|Mia C. Benjamin|540169 274668 9007|$10.83
2019-09-27 09:17:23|Karina G. Bowers|524261 837243 1987|$60.89
2020-08-06 23:04:26|Ethan Juarez|5154680610773121|$29.16
2021-03-15 22:14:13|Berk L. Hayes|553 92973 08179 549|$58.09
2021-01-16 08:07:13|Quin U. Foley|5437 9492 4126 8002|$10.38
2020-09-14 07:59:46|Caesar Salazar|527 50854 24750 220|$60.53
2021-01-23 03:53:03|Jason Chang|5379594272777818|$29.49
2020-08-03 18:08:09|Walter Velez|5448 9085 2096 7335|$99.25
2019-09-20 01:18:12|Olivia Z. Fulton|510 90212 79643 410|$25.52
2019-11-26 22:50:20|Forrest Pruitt|515402 2371444032|$30.48
2021-02-12 09:28:43|Dylan I. Slater|531116 428205 1165|$19.72
2020-02-04 11:32:03|Blair Todd|5409439862025430|$90.69
2019-12-19 00:53:40|Charissa Dickson|548559 0975600977|$51.80
2020-07-25 19:31:42|Blaze Le|514 14039 54451 998|$33.19
2021-05-28 15:48:26|Florence Holloway|5550669322713897|$76.55
2021-03-22 18:54:55|Deanna J. Love|554 68840 38558 919|$44.32
2020-07-15 17:53:14|Hedda X. Ward|5274241882374950|$98.57
2021-03-22 09:31:20|Halla Woodward|512349 913772 6027|$73.93
2021-05-17 15:02:12|Raphael Wynn|5439 3992 9105 2773|$75.73
2020-10-20 12:01:46|Dahlia Petty|521556 8523226328|$58.61
2020-01-13 15:48:10|Britanney Bean|553351 0077532227|$21.86
2020-10-29 04:34:19|Kasimir Lowe|5263 6666 5090 5010|$18.38
2020-11-12 16:36:46|Ora Z. Floyd|5230509712083378|$65.35
2020-07-28 22:23:58|Kennan A. Foster|540675 2638699228|$47.04
2019-08-28 18:49:25|Imelda Todd|5428966635232122|$52.72
2020-04-26 20:51:32|Carter H. Woods|529514 7393380607|$33.80
2020-08-29 13:19:26|Tad Hood|523 65150 70819 265|$39.84
2021-05-05 08:36:14|Amir Weber|5402619066033341|$74.72
2021-03-22 18:20:46|Kirk Watson|545 09823 91126 003|$69.42
2019-09-03 05:58:55|Virginia I. Obrien|531982 2979921782|$67.10
2019-10-21 11:31:34|Tashya J. Boone|518721 867067 7055|$70.86
2020-06-06 07:12:54|Carla Daugherty|5103271044943647|$22.83
2020-04-19 16:00:44|Magee Lara|5183 9225 7407 2685|$43.43
2021-06-20 11:07:39|Graiden U. Daugherty|5351837709229180|$99.75
2021-05-26 15:49:58|Elliott Bray|5454 2274 5236 0141|$48.97
2021-04-11 09:11:02|Jordan X. Leblanc|5218240089178437|$13.84
2019-09-25 10:49:14|Kuame X. Cox|553189 5403601800|$1.44
2019-11-25 17:06:32|Zachary H. Harrell|5322 0791 5653 6819|$51.81
2019-12-31 09:06:28|Aristotle R. Leblanc|539543 7545186328|$28.19
2020-10-06 02:29:17|Wynter V. Solomon|547321 8802603881|$5.74
2020-01-28 23:59:14|Barrett Watson|5406914733251046|$19.82
2020-01-24 06:04:05|Rashad X. Grant|533030 2738710912|$99.33
2021-05-15 07:44:29|Kato O. French|5403693269481804|$4.39
2021-01-28 11:36:03|Courtney W. Vasquez|528772 1169196635|$94.23
2020-02-27 02:13:25|India Welch|525773 0307330655|$36.78
2021-04-13 04:49:07|Megan Decker|530629 732967 4339|$99.42
2020-11-10 11:36:41|Chancellor J. Alston|559 18604 08961 705|$57.81
2020-05-05 20:25:36|Keaton I. Shepard|5157242516495916|$79.50
2020-05-17 04:49:03|Randall G. Buckley|545115 899678 1323|$25.82
2020-04-30 01:15:11|Carol E. Wiggins|545 34227 53008 884|$26.49
2021-05-14 05:25:32|Brody Owen|5598 1279 0420 6677|$27.84
2020-10-06 09:57:20|Fritz U. Evans|5179365076337733|$66.43
2020-08-25 10:01:06|Leilani C. Jacobson|5354 9319 5211 8492|$99.23
2020-04-03 13:20:03|David Foreman|5361902005575260|$19.46
