Transaction-date|Name|Credit-Card|Amount
2020-06-05 20:56:14|Edward Cardenas|5444 0238 6118 1738|$96.27
2020-06-09 05:50:17|Ariana K. Holcomb|5475469075398570|$95.20
2020-10-11 16:22:38|Adena Mullen|527094 929827 1651|$80.32
2020-11-07 07:46:32|Garrett Gould|5419 6878 5079 2514|$66.94
2019-09-08 02:57:48|Hollee Scott|522906 970893 8310|$52.29
2020-10-22 15:08:08|Chloe Wilkerson|553842 600778 3043|$85.31
2020-09-11 13:45:34|Alice Harris|533992 4851072118|$55.67
2020-06-27 16:19:48|Maris V. Hoover|536133 816371 3312|$84.16
2020-12-26 06:02:01|Owen Goff|518521 8326661844|$40.96
2019-12-04 13:41:20|Alice Cannon|522601 973931 1659|$10.70
2021-02-27 20:19:23|Jessamine Q. Frazier|532838 999304 7605|$93.63
2020-12-31 18:32:36|Kelsie Z. Wilcox|5523 7029 6029 0797|$46.15
2020-02-04 08:20:01|Avram H. Hodges|537555 9155969786|$99.08
2020-08-27 13:56:21|Claire U. Delgado|556985 6823895476|$91.24
2020-04-15 18:09:55|Wallace S. Jefferson|511127 209371 8575|$90.89
2020-10-07 11:00:08|Indira P. Quinn|535996 3605137756|$80.47
2019-12-26 21:59:25|Zeus Jordan|542879 875931 6344|$0.38
2021-02-17 03:40:04|Eden F. Hutchinson|5390895574524443|$34.03
2020-06-18 22:54:07|Brenna Chen|5405 8777 9090 2960|$72.30
2020-06-07 01:02:15|Garrett E. Davis|5368855772449320|$13.40
