Transaction-date|Name|Credit-Card|Amount
2019-12-15 23:33:52|Blythe Moreno|537307 992618 2512|$56.69
2020-04-24 01:05:02|Walter V. Kaufman|525 79965 74260 103|$33.33
2020-05-23 09:45:51|Amena V. Reese|5370 6118 0749 0649|$63.14
2020-05-10 18:51:53|Berk Dunn|547582 109355 1798|$7.52
2020-08-26 10:30:17|Fulton Campos|531568 1237730763|$13.45
2021-01-22 10:51:49|Asher Maynard|5340 2688 9130 8877|$60.99
2020-05-22 14:02:00|Timon Hampton|5224826297218866|$58.33
2020-12-27 05:02:37|Burton England|5325960386346706|$84.04
2019-12-20 20:11:46|Dalton T. Sloan|5185 5457 4015 9769|$12.47
2021-02-24 11:52:14|Damian T. Duran|544 55398 16665 227|$36.76
2021-05-12 22:49:16|Mara W. David|5596 6288 9820 1212|$38.99
2020-02-10 22:18:16|Brian P. Foster|5457 1418 0190 7956|$58.53
2019-09-24 05:49:28|Eric Santos|5288 1352 3466 5699|$33.35
2021-02-19 06:16:13|Zia X. Rogers|558698 2930970637|$1.38
2021-08-15 21:47:41|Theodore Cortez|530 58146 46955 513|$7.32
2019-12-18 08:43:44|Ursa French|5256 9968 1567 1465|$50.69
2021-07-03 10:50:54|Adrienne Rice|534816 0010912691|$25.86
2021-02-08 08:19:07|Althea Hutchinson|5145 8474 0281 2118|$96.84
2021-04-18 23:44:59|Fletcher Black|543 76782 88179 083|$48.06
2020-06-21 04:19:14|Ariel Montoya|5124 1692 6870 4676|$18.22
2021-08-22 12:45:31|Kirsten R. Levine|5357083841303583|$41.18
2020-05-06 22:49:05|Owen Knox|552 13596 65893 599|$45.49
2021-06-06 23:32:05|Chaim K. Wiggins|529679 3791820857|$9.68
2020-12-01 04:25:44|Calista Lott|5206263940263499|$21.91
2020-01-22 22:21:51|Arden G. Bright|5424 7138 5537 6666|$86.15
2020-09-08 20:20:47|Raphael Mooney|559927 1648708058|$33.32
2020-01-10 00:04:15|Camden Marshall|524 49318 79753 920|$50.13
2020-04-12 03:49:20|Iliana Velez|5565592615883834|$98.75
2019-11-30 12:28:31|Brooke Holland|523836 2601708107|$36.08
2020-04-30 13:59:19|Oscar Harrison|552784 343416 6910|$82.30
2020-08-11 10:15:46|Asher Powell|5397 6732 9883 1284|$47.24
2020-03-29 06:18:51|Carlos F. Kane|514 10122 76583 162|$61.75
2019-11-08 05:25:41|Adena D. Bartlett|546317 9054699807|$5.44
2020-07-23 06:39:29|Octavia P. Oconnor|5321 9739 4114 4817|$50.30
2020-02-07 11:25:25|Brynne V. Carney|5576 8375 0930 0271|$42.10
2020-09-23 05:06:50|Knox Melton|5546972345112825|$35.96
2021-03-10 08:49:21|Lael X. Dale|544721 4334226948|$63.97
2020-01-15 00:02:31|Irma Sargent|5343774861562234|$57.02
2021-01-09 00:46:02|Wesley U. Jacobs|522 99015 26675 171|$86.38
2019-10-02 16:12:33|Reagan English|526 16814 01173 125|$79.61
2020-05-16 12:12:51|Lunea Powell|5154 2225 0881 0887|$19.35
2021-06-20 23:47:08|Steven Jefferson|5569493853608999|$11.70
2020-12-22 12:21:49|Ocean P. Mathews|5473 8971 0108 2036|$32.29
