Transaction-date|Name|Credit-Card|Amount
2020-07-04 04:14:14|Lane L. Barber|529620 4183371343|$30.67
2020-03-13 11:20:17|Stephanie Q. Joseph|559788 363879 4476|$0.98
2020-10-26 05:31:14|Kennedy Anthony|5273167899591255|$91.48
2019-12-04 22:55:43|Graiden F. Mcclure|541951 5644611924|$82.61
2021-01-28 04:07:38|Victoria Castillo|541078 4134161704|$70.75
2021-04-05 01:32:50|Hedley T. Short|559801 4276197975|$28.21
2021-02-21 17:10:22|Imani Acosta|530 48351 51899 565|$39.37
2020-04-01 11:38:06|Alexander M. Hickman|524178 939795 3494|$84.06
2019-09-27 21:39:34|Chanda Salas|541291 970643 8431|$36.12
2021-01-23 03:48:38|Charissa L. Holden|542632 9553761394|$97.52
2020-08-22 20:30:40|Caesar T. Peters|555 24239 05869 520|$89.23
2020-07-30 01:36:18|Kato Lawrence|525271 640551 5383|$49.06
2021-04-02 21:07:19|Sawyer Everett|529 77175 17998 472|$61.17
2019-10-11 17:49:23|Amelia X. Love|5440 9358 5556 1613|$83.97
2020-08-05 12:17:37|Carly Irwin|559004 9987079342|$21.16
