Transaction-date|Name|Credit-Card|Amount
2020-02-21 13:43:24|Lane Deleon|534 34631 80092 269|$65.82
2021-02-22 02:47:02|Nichole Holcomb|543945 440134 7819|$3.95
2020-05-18 11:44:06|Alana Murphy|552 98623 35608 596|$70.66
2020-05-09 05:58:35|Owen Hoover|530995 519035 0423|$67.46
2020-02-17 00:38:37|Willa C. Benson|528 26150 25259 659|$73.95
2019-09-28 11:43:09|Alyssa Q. Warren|5238858745351233|$25.83
2021-07-11 07:33:09|Ginger N. Burns|5178970781385769|$8.82
2019-10-18 15:41:40|Andrew Rowland|5349815680007804|$66.32
2019-12-11 01:58:55|Xaviera Garrett|5118 0767 8039 4381|$62.68
2020-02-09 16:19:36|Malachi J. Russell|5595 2489 5654 6654|$7.63
2021-02-20 03:23:40|Kareem D. Clemons|5333206169128600|$29.46
2021-01-02 20:38:49|Rafael O. Larson|5149579944312432|$92.82
2020-07-16 18:47:58|Fleur Deleon|518676 202322 4934|$24.75
2020-08-29 18:55:10|Meghan Battle|510 11977 08982 542|$66.81
2020-12-05 12:21:11|Martin Carlson|526120 7201386152|$44.47
2021-04-15 10:13:42|Halla K. Schneider|546 43801 07771 150|$26.60
2020-08-03 13:57:19|Yasir N. Lee|5120047969089890|$48.79
2020-01-12 12:04:55|Riley Burks|555 89183 64816 403|$51.71
2020-03-21 09:33:00|Troy Hendrix|524061 1076884447|$58.19
2019-09-19 01:52:08|Ima Estrada|526 67297 28724 214|$18.53
2019-12-15 22:36:10|Herman B. Carver|5157 1903 0576 1909|$36.13
2021-06-06 04:13:39|Simon Ellison|5389104654144807|$71.18
2021-05-16 06:57:45|Carl M. Yates|5297861195892290|$71.70
2019-10-08 17:42:16|Salvador A. Graves|518547 837462 3274|$2.10
2020-09-12 09:30:41|Ronan F. Bradley|524762 626615 3794|$23.16
2020-06-22 22:03:25|Zenia F. Garrison|542305 109125 5993|$45.09
2019-12-28 10:21:27|Hillary G. Guy|5301 7146 4658 3188|$98.62
2020-05-18 14:01:15|Jermaine Glenn|5275468457551576|$82.10
2021-05-20 07:48:00|Emi E. Alexander|519507 0399049045|$9.46
2020-05-27 15:23:39|Quon U. Fowler|518199 9357381915|$85.43
2020-05-22 02:26:52|Abra W. Montoya|5334 7745 9240 4079|$36.62
2020-05-26 04:52:03|Raphael Carr|5593 3161 6865 6181|$74.00
2020-05-04 21:29:45|Vera Church|511138 023843 8817|$64.99
2020-04-19 14:00:53|Jasmine Carver|5411717532178358|$7.50
2021-06-29 14:51:58|Gwendolyn Maxwell|514 05007 21809 019|$76.00
2020-12-10 21:56:02|Vernon A. Hickman|546904 3511553987|$94.97
2019-12-29 16:57:40|Colin Gibson|5322 0595 3991 2671|$4.55
2020-03-01 04:12:48|Emi Stokes|535 40563 39476 411|$43.75
2020-10-06 11:32:17|Rhona E. Nguyen|5590923515841193|$34.10
2021-01-28 16:30:43|Jena Noble|5154850478169973|$96.97
2021-07-14 09:45:42|Lee Dillard|540 96539 87146 448|$28.79
2020-12-12 00:49:52|Henry Cleveland|542690 8919443845|$43.61
2021-07-02 05:46:56|Kelsey Hull|5168 3220 3692 1943|$2.78
2021-06-17 00:03:22|Maya T. Harper|5598626041152736|$19.61
2020-12-07 09:31:37|Irene Bradford|5237 5223 3304 2098|$2.14
2020-07-04 15:41:31|Jordan X. Mendoza|535036 638926 4458|$47.02
2020-03-26 15:48:34|Cally Gilliam|524 79293 31980 294|$11.24
2021-05-06 23:04:52|Teagan W. Malone|551994 3771542747|$34.95
2020-04-07 15:56:40|Allistair C. Mcleod|523905 0395407502|$10.13
2020-03-24 11:28:49|Kylie Griffin|5174620727658993|$13.42
2020-06-19 09:11:12|Tamekah J. Smith|525 56396 54732 615|$3.00
2020-06-05 19:19:40|Todd U. Owens|540 20391 14260 558|$28.96
2020-03-17 12:28:28|Rosalyn J. Valdez|556590 118713 5269|$24.71
2020-12-14 11:25:47|Barclay A. Lyons|541 25355 28337 005|$68.48
2020-12-27 16:04:26|Eric G. Figueroa|524232 7364711717|$20.84
2019-09-16 22:54:28|Brendan V. Duke|5444 4803 5374 8533|$92.93
2021-01-19 19:48:07|Gareth J. Mathis|555 17194 45651 026|$36.21
2020-08-02 06:27:44|Claudia N. Grant|534 19374 06052 142|$64.22
2020-07-10 17:11:27|Carolyn Bryant|5448659188054755|$75.39
