Transaction-date|Name|Credit-Card|Amount
2021-05-13 20:48:46|Brock E. Hurley|521680 252711 4217|$98.09
2021-08-02 23:50:12|Naida Patrick|528349 269308 1172|$92.74
2021-01-05 05:33:31|Ocean D. Collins|5260535126278661|$89.74
2020-05-07 18:55:44|Regan Leonard|5584 9384 8019 1919|$92.75
2021-06-12 21:15:24|Mary Crane|539 72944 37284 663|$80.70
2020-04-04 14:39:26|Stella Hampton|531672 953163 7546|$84.64
2020-05-26 20:08:34|Inez Campos|5467 5816 0516 6440|$62.67
2021-08-16 05:38:47|Yetta X. Roy|5150077526247833|$6.19
2019-10-15 16:47:24|Dorian Q. Bray|529116 6569924828|$45.33
2020-10-16 19:12:18|Gareth R. Coffey|541 22771 49365 095|$42.34
2020-12-27 16:13:43|Kasper Valdez|546754 7499579709|$10.62
2020-09-27 14:56:31|Nyssa M. Andrews|5590 5887 2580 3521|$71.98
2019-09-29 12:56:29|Penelope K. Wallace|5412 2970 4044 4526|$75.16
2020-03-25 06:46:09|Duncan Mueller|518 01777 01328 061|$73.22
2020-01-25 22:34:50|Connor Todd|525 71632 82713 820|$94.57
2019-09-28 05:20:15|Dane Norman|511580 5209887747|$88.90
2021-03-19 18:59:12|Ruby T. Butler|5362600987919600|$94.32
2021-01-17 02:05:19|Charlotte J. Drake|521 05495 42118 618|$32.21
2020-03-25 05:27:09|Cara Reynolds|5226968063900026|$16.34
2020-12-14 07:55:11|Jena Z. Stafford|547039 899349 4283|$85.77
2019-10-21 15:10:58|Karyn O. Byers|5578 8829 2148 2180|$35.41
2021-03-27 13:39:13|Ulysses Z. Hill|548861 8398597566|$67.54
2019-12-08 11:53:25|Eliana I. Duffy|517 52737 14004 596|$93.91
2020-01-26 14:54:52|Eaton W. Perry|5370379546964049|$80.83
2020-10-19 11:41:11|Mark W. Vang|5212809659939505|$64.70
2021-01-27 05:34:09|Vielka Z. Raymond|516842 5931746792|$32.45
2021-04-07 05:34:00|Kylan C. Sawyer|5491081369513671|$11.76
2020-09-21 16:01:32|Merrill P. Sweet|5514682075841752|$97.90
2021-05-02 09:08:05|Davis J. Joyce|521051 157302 3281|$15.94
2019-12-08 15:58:09|Barbara K. Clark|5513 9628 9591 5429|$94.26
2021-05-15 09:20:56|Kelsie O. Livingston|531728 971142 7084|$81.07
2019-08-31 20:30:36|Jerome Clark|559 74791 05119 683|$52.62
2019-11-16 20:52:52|Moana U. Strickland|510 69792 90966 685|$95.37
2020-06-09 09:35:47|Castor Justice|540 45662 05968 531|$79.89
2020-12-04 16:07:14|Britanney H. Davis|532 68450 52534 777|$43.74
2019-09-06 06:38:27|Gavin D. Olsen|5410601727730655|$91.15
2019-09-10 16:27:02|Hayden Keith|5465104140980506|$38.58
2020-08-25 12:47:35|Steel R. Olsen|517944 0316151184|$0.27
2020-03-11 03:51:24|Hector R. Franks|518345 636655 3958|$97.24
2021-08-25 05:46:48|Dakota Compton|5533 9267 3957 5760|$11.99
2021-08-11 11:37:23|Sara U. Sykes|525 33933 35309 292|$71.86
2019-11-04 04:30:20|Roary Carver|5418565624506322|$52.12
2020-12-12 15:00:37|George Norris|5162826648689496|$34.69
2020-04-10 20:11:52|Maggie Morrison|5310 3203 4983 3687|$64.79
2021-03-24 15:43:59|Sharon Mosley|5553694985252329|$95.63
2020-11-27 17:34:58|Samson I. Dickson|532 76744 35557 704|$38.89
2020-08-01 12:59:46|Stacy Byrd|546561 2929067436|$83.12
2021-08-07 21:28:35|Merritt Bowman|5547 6134 6919 3501|$70.31
2021-01-21 17:55:11|Quamar Deleon|5177 7842 1505 6628|$11.55
2020-11-07 06:45:10|Amena Gomez|5149636770397802|$79.44
2021-04-03 01:38:24|Amos P. Hodge|5388 2732 5749 2177|$49.85
2019-11-09 23:20:33|Zahir Harper|5205939892202517|$15.89
2020-04-09 04:20:32|Josiah Pearson|5119 3726 8862 7421|$28.51
2020-09-18 16:45:14|Olga B. Morrison|518672 578533 8366|$32.57
2021-07-18 10:13:29|Urielle P. Arnold|5217 9960 2471 1373|$32.69
2019-09-24 17:15:30|Penelope Hammond|549 80174 06294 357|$87.96
2020-09-29 06:14:16|Abbot George|5484807618067633|$30.47
2021-07-04 08:38:02|Tatiana Butler|554 71524 95210 393|$34.62
2021-04-23 08:37:10|Colorado Gilliam|536879 411498 9083|$98.96
2021-07-13 20:33:22|Neil Coffey|542 66479 07916 301|$90.76
2021-03-27 06:12:01|Odette B. Herrera|517103 4886842302|$58.68
2021-05-10 15:40:05|Lacota Rodriquez|559 08943 64215 104|$87.00
2020-04-23 12:53:19|Mary U. Mercer|5416484996248376|$18.85
2019-11-03 07:26:54|Tashya Y. Sanders|5383995477620287|$97.71
2021-05-09 03:03:31|Nomlanga Bowen|553320 5086525961|$17.47
2020-08-13 17:15:16|Helen I. Suarez|5533075257108099|$53.53
2020-07-07 21:09:33|Maxwell H. Durham|553598 158026 9946|$57.48
2021-07-22 10:05:06|Iris F. Buckley|524 86417 57731 932|$51.58
2019-12-25 13:25:47|Wallace Hodges|5194 0341 3336 1430|$45.19
2020-04-07 13:19:47|Justina Herman|531157 827136 8159|$38.86
2021-08-24 23:17:02|Kadeem Lloyd|5310579511676451|$62.97
2021-06-08 02:07:37|Arsenio Cardenas|535510 621470 2305|$89.44
