Transaction-date|Name|Credit-Card|Amount
2020-08-17 12:32:25|Eric Hayes|5498447896266286|$20.64
2020-02-07 09:45:19|Kylan Butler|5306 1322 2821 3220|$43.53
2020-09-11 02:53:17|Xyla Franklin|5239954814989448|$14.77
2021-03-06 06:38:52|Martin Kennedy|537 26725 55291 447|$92.86
2021-06-25 19:29:41|Hashim Morton|534 31795 03298 389|$37.21
2019-09-17 01:20:38|Chiquita Johns|519215 439462 4730|$64.68
2020-11-22 11:35:20|Blake Zimmerman|5461355154465164|$87.29
2020-08-17 14:06:32|Chaney Booth|517 08406 71806 398|$16.85
2019-12-13 03:02:46|Gray Nguyen|5155875502627471|$43.59
2021-04-18 05:23:36|Amos Q. Heath|5325049538486733|$62.84
2021-03-02 18:24:19|Shana Nichols|551 25470 64671 381|$0.21
2020-08-19 10:14:10|Hakeem Melton|552422 6185065353|$85.26
2019-11-10 03:38:45|Ulysses Estes|5117 4296 8213 9126|$49.16
2020-03-05 13:40:31|Henry M. Kidd|5499 1704 9864 4549|$48.08
2021-02-13 14:36:51|Forrest E. Farley|537014 890074 2949|$30.38
2021-02-27 05:54:18|David Z. Roach|549658 275283 5659|$26.64
2020-04-23 17:30:31|Cathleen Marks|5128 9876 0318 7679|$75.00
2020-01-08 12:13:52|Quin N. Hicks|532250 264539 0506|$77.87
2021-01-25 14:43:37|Hannah S. Bean|5257 8174 3179 1165|$79.76
2019-11-20 17:56:58|Logan U. Mcdaniel|522103 333455 9658|$10.35
2021-02-19 09:09:11|Nigel E. Hunter|5116 2912 5005 8687|$8.13
2020-12-15 01:18:08|Callie Elliott|5503 6890 1970 7810|$24.98
2019-11-04 14:13:23|Nissim V. Hickman|5112207381650907|$58.51
2020-06-27 07:44:18|Erin Barrett|5360 2600 5077 5793|$11.34
2019-11-07 02:42:36|Rashad Y. King|5190 1136 0833 9792|$97.43
2020-01-21 03:29:40|Dominic N. Davis|514618 4188978593|$85.76
2020-08-11 08:36:23|Buffy Lancaster|516 77667 09528 438|$66.30
2021-02-15 05:33:34|Rhoda H. Espinoza|539412 225667 6086|$92.43
2020-03-14 09:58:56|Keiko Burke|5155 6720 5911 6689|$4.69
2021-08-26 14:49:02|Malik U. Carlson|5324 3133 9631 5165|$50.33
2021-08-06 04:35:05|Nora L. Short|554287 5819175448|$93.93
2020-11-21 17:44:48|Guy W. Leblanc|5118 0083 1911 5300|$77.67
2020-08-22 19:34:53|Darrel L. Ayala|543872 1586115885|$72.23
2021-02-10 14:39:57|Cameron Butler|545069 0834132062|$4.05
2020-09-20 14:32:00|Howard Bradford|541889 010615 6457|$26.42
2019-09-16 04:34:35|Shaeleigh I. Rasmussen|542947 9991103464|$62.00
2020-06-16 15:22:20|Maris F. Rosales|516468 490277 2716|$60.71
2020-01-30 03:41:17|Noah C. House|5512 0428 2794 1164|$67.16
2021-07-05 16:54:07|Ignacia Marquez|529081 2758259739|$66.49
2021-03-06 01:16:23|Ria H. Bradley|538 37474 98859 612|$6.58
2021-02-01 03:05:35|Ashton B. House|5461261398287986|$92.04
2020-04-28 01:45:59|Tamara Larson|5369581422404213|$23.47
2020-11-19 09:42:44|India J. Morrow|551273 005220 6770|$50.19
2020-06-10 08:29:54|Isaac X. Allen|516507 5534635638|$25.11
2020-07-18 18:27:48|Lars B. Cantrell|5318 4301 0028 8690|$92.53
2020-12-27 08:51:37|Callum Gomez|5194843376490734|$69.26
2020-02-04 15:11:19|Jenette Parrish|542669 5312328257|$42.47
2021-07-30 19:15:29|Logan Page|520940 7038315144|$70.06
2019-12-15 15:40:08|Chadwick Hall|554 30763 93213 338|$19.85
2021-07-03 01:54:12|Keiko E. Bright|550 73687 09082 356|$87.85
2020-05-14 22:25:03|Hayley L. Shepard|541 30809 97939 865|$67.74
2020-05-02 19:36:13|Kimberly E. Maddox|523 70929 25902 091|$44.56
2020-08-22 14:30:03|Darrel O. Mcgowan|516 64855 83943 263|$17.58
2021-07-22 16:00:39|Carol Valencia|5551248871954704|$38.96
2020-05-17 00:36:06|Giacomo G. Gates|544430 736948 6560|$81.22
2020-01-28 18:57:13|Brenden Nash|550 96979 50260 149|$5.57
