Transaction-date|Name|Credit-Card|Amount
2019-11-16 04:49:07|Nell I. Carpenter|540850 676353 0592|$12.37
2020-11-27 17:05:21|Todd Kirkland|5222 4607 1719 5603|$33.82
2020-02-28 00:54:59|Desiree J. Hudson|5267140523349638|$97.41
2019-11-27 17:19:42|Salvador D. Adams|531905 2663017024|$69.81
2021-08-11 19:50:09|Chastity Briggs|5326136577479965|$27.61
2020-07-23 02:11:32|Asher L. Neal|5173138373915113|$55.88
2020-04-30 16:18:51|Stuart Randall|519333 0784379759|$40.31
2021-03-01 17:20:18|Summer Q. Owens|5155 8156 8242 9421|$62.75
2020-03-12 16:02:34|Latifah Martin|532568 7952707934|$99.08
2021-07-22 23:22:12|Wang K. Daniel|554 83190 32462 287|$84.94
2021-06-23 17:54:04|Quincy O. Roberson|533000 8405765572|$9.14
2021-07-22 08:35:33|Shellie I. Myers|5208 2818 6694 9287|$10.84
2019-09-28 11:08:13|Chadwick O. Butler|5546708896486683|$99.98
2019-12-09 22:51:57|Xerxes Stone|556087 734985 2865|$54.13
2019-12-04 10:08:08|Glenna J. Key|5310 0309 9349 4245|$24.30
2020-10-15 09:30:43|Stewart B. Bradshaw|5184 8068 1986 2209|$42.54
2021-07-10 01:43:28|Sydney A. Torres|551 81661 03035 294|$39.05
2019-12-19 09:13:55|Vaughan Goodwin|547587 086268 2243|$1.45
2020-07-02 20:06:48|Keefe J. Rodgers|5392 8573 2198 3775|$80.88
2020-12-03 20:43:42|Kaseem B. Palmer|510224 8976463084|$93.25
2020-01-20 03:21:05|Mason F. Merritt|553 04117 96225 966|$68.83
2020-08-05 03:23:57|Keane Kelley|5242942146775028|$33.89
2021-04-21 22:58:11|Steven Noel|524 76121 10621 988|$4.01
2021-03-31 03:12:45|Alvin Edwards|525862 7257014777|$48.76
2019-09-15 07:11:36|Jermaine Puckett|5350 3620 7057 7233|$36.03
2021-05-26 19:20:21|Hedda W. Salinas|511 17655 98048 976|$39.43
2021-04-20 12:19:20|Inez H. Stevens|516535 470490 0605|$63.00
2020-05-19 09:34:21|Burton Delgado|519305 2927869872|$98.04
2019-12-26 22:21:50|Kalia Coleman|5217271479306743|$33.80
2021-03-15 05:36:29|Kevyn V. Riley|5281 4813 1214 6708|$38.87
2019-09-28 21:21:23|Shana P. Simmons|5533 0743 3394 7661|$4.55
2019-12-28 22:43:08|Kaden H. Velez|5149674680094383|$93.94
2020-03-29 00:15:49|Holly K. Rosales|516 69570 96260 864|$15.59
2019-09-04 16:55:48|Tate H. Sheppard|513415 6986180329|$99.43
2020-09-13 11:36:21|Oren U. Spears|5178503049205295|$2.79
2021-06-10 23:50:07|Carl B. Joyner|5301562134191117|$86.84
2019-11-23 10:30:36|Reuben M. Ramirez|5268723899859147|$9.44
2021-02-12 16:38:28|Remedios Green|526 24303 65062 885|$3.80
2019-09-29 09:33:27|Zorita Floyd|533 41288 70989 899|$28.99
2019-11-07 12:22:07|Nicole M. Barrett|5459550445338386|$23.28
2020-10-02 06:00:08|Isabelle Burns|5140 6188 9807 5105|$50.22
2021-05-05 20:21:00|Slade B. Mcintyre|5206 1260 5380 2207|$35.87
2020-08-02 18:05:03|Libby Frye|5510817481875622|$10.58
2019-12-03 06:12:43|William Sanchez|5162 0573 9552 3544|$78.04
2020-10-15 22:37:07|Brennan S. Levy|5411 8318 3647 3793|$53.01
2020-09-15 05:47:41|Austin M. Mcmahon|5336497499384677|$86.27
2020-10-11 22:41:18|Ainsley D. Mayo|5143 9438 9321 9384|$73.61
2021-01-03 17:24:13|Keegan Huffman|554 28267 38777 830|$47.00
2021-02-17 18:12:59|Arsenio Ferguson|5138787819533254|$11.60
2021-02-28 15:32:55|Brendan H. Hutchinson|519053 7391573094|$99.59
2020-04-04 19:46:41|Jenna Whitfield|5188256196397708|$36.63
2020-03-17 02:46:53|Xanthus P. Clayton|5115 3617 5257 8556|$32.31
2020-11-04 16:14:49|Cathleen Gross|534450 815347 2127|$96.98
2020-04-10 20:12:41|Scarlet Clarke|548 54943 39551 838|$44.94
2020-01-09 00:17:42|Alec White|554786 294815 0851|$20.11
2019-09-24 04:44:34|Abigail Lambert|5116 1356 7433 8029|$18.83
2020-01-23 22:19:01|Quinn D. Shaw|5154 0655 1945 9438|$26.94
2021-02-10 10:37:59|Todd Mccoy|5198862454846571|$58.66
2020-08-06 08:14:48|Sylvia R. Maynard|5244 3524 8531 1955|$8.55
2021-02-13 14:32:26|Kermit Roberson|5370 2944 0070 2197|$7.95
2021-06-02 18:02:00|Howard T. Luna|522500 7184167065|$30.66
