Transaction-date|Name|Credit-Card|Amount
2019-12-10 12:47:40|Devin Q. Buck|5184 2753 2315 4489|$20.46
2021-05-06 03:05:48|Maile Q. Prince|519111 0412991536|$59.68
2020-12-10 02:24:03|Beck Woodard|513201 0261974470|$37.34
2021-01-14 23:41:59|Jane R. Everett|5166223701282094|$18.67
2021-07-09 18:56:43|Nissim Ross|5584 8423 0026 6663|$87.61
2021-04-04 02:39:31|Leah X. Flynn|5219 0889 8198 9909|$15.53
2020-05-30 16:30:12|Louis Grant|527 00328 07447 821|$12.67
2020-10-07 14:40:37|Oprah D. Bridges|5428303081971583|$6.96
2021-04-12 05:03:19|Ferdinand T. Stanton|554514 295119 3813|$17.91
2019-09-24 01:08:41|Palmer Orr|559155 174166 6206|$23.83
2020-08-14 13:14:12|Jamal Swanson|5483 8794 4119 4729|$48.52
2020-12-09 12:41:06|Lucian Douglas|531695 175606 3634|$39.29
2021-04-22 15:48:04|Driscoll Gaines|5488 0413 4971 1808|$66.12
2021-06-26 20:39:23|Marah N. Mcneil|541 38992 82457 329|$29.59
2020-05-27 20:13:31|Penelope L. Leach|5557 4564 9069 4155|$66.67
2021-03-16 01:17:28|Guinevere Knight|5226374259644215|$18.37
2020-08-09 02:45:38|Marcia I. Burnett|554158 6718001459|$1.74
2020-07-27 21:54:15|Shoshana Cooley|532118 4217394884|$61.69
2020-08-16 00:42:50|Selma Rutledge|535267 536651 7540|$75.42
2021-08-14 14:26:05|Jasper V. Hurley|5417106604989872|$38.12
2020-01-27 17:23:03|Maggie Hartman|547707 781407 7872|$88.05
2020-03-29 00:49:25|Conan N. Jackson|512 87355 19025 560|$78.10
2021-03-23 10:07:45|Maris Q. Klein|531975 196512 0721|$88.04
2019-11-22 04:51:28|Abbot Shields|531528 671158 3280|$84.75
2021-06-20 23:59:43|Abel M. Little|538092 798124 2210|$96.96
2020-06-22 01:04:35|Zahir H. Singleton|550 68986 27358 430|$53.63
2019-10-10 18:37:56|Caesar D. Ayers|536972 3726601645|$71.79
2020-02-12 15:46:17|Akeem Bishop|553254 0072504013|$39.12
2020-09-29 07:58:35|Tatum Ellis|551 18098 20040 025|$39.61
2021-08-27 16:15:18|Geraldine Spears|5524848184213252|$37.26
2021-03-01 14:06:49|Yvonne Tillman|520 28926 51322 369|$22.95
2019-11-15 01:12:40|Xander Hurst|5189 4431 3568 5521|$17.48
2021-03-17 21:08:23|Jamal T. West|527241 045659 6759|$64.32
2020-04-22 23:27:40|Dante Harrison|517188 6014483899|$43.40
2019-12-24 07:41:06|Chava Prince|549 16063 17970 092|$42.54
2021-05-03 11:56:25|Hakeem H. Wise|546008 8226387089|$40.17
2019-09-06 07:41:40|Illiana Vang|5120096043937707|$93.61
2020-10-03 11:56:05|Evangeline Mcconnell|5594 0861 4927 5067|$89.20
2020-08-25 15:47:04|Sandra Cooley|5139 1954 2843 3727|$90.60
2020-03-18 18:42:21|Amal Huff|525373 070564 4768|$9.16
