Transaction-date|Name|Credit-Card|Amount
2021-06-28 15:09:24|Hanae P. Cleveland|5303913802377751|$10.72
2020-12-02 15:22:44|Tyrone Mckay|5227236623169337|$29.49
2020-05-16 17:20:16|Martha C. Greene|542 67423 18664 614|$94.23
2020-02-08 08:38:00|Ian O. Harrell|524944 175585 2817|$66.83
2020-11-29 14:47:14|Naida Britt|5101103198999921|$23.56
2020-06-01 18:42:30|Charissa V. Romero|5496 5301 4392 1837|$22.60
2020-05-18 20:10:22|Liberty Ferrell|542 46433 44326 263|$19.36
2020-02-07 08:02:25|Shaeleigh Erickson|555628 184049 2790|$59.22
2019-08-29 08:58:27|Lara W. Nelson|5358 0444 7889 2701|$63.64
2019-11-16 13:10:44|Carlos J. Phelps|548741 401043 8475|$52.88
2021-05-01 01:19:52|Molly Chandler|5490806062485939|$2.30
2020-09-20 08:05:19|Leandra S. Atkins|544058 4233787597|$18.19
2021-01-02 14:02:26|Shafira Campbell|5347 9497 3196 3467|$12.53
2020-08-27 01:06:48|Levi Knox|5278760215696322|$24.66
2021-06-08 16:47:22|Jason S. Clarke|5529999589765928|$20.32
2020-02-15 06:41:50|Arsenio Mcclure|5294 0298 5711 4113|$26.19
2021-01-09 15:15:15|Teagan Orr|5511 5972 0571 7628|$0.58
2021-06-12 23:12:45|Denton Durham|5257 9904 6266 1589|$91.74
2021-01-03 06:41:45|Lucas Burks|5187 1584 9633 3022|$16.75
2019-09-02 10:34:10|Knox Irwin|542837 714119 3610|$9.35
2019-09-14 03:40:02|Vincent S. Love|5108 3627 7077 6205|$94.13
2019-12-29 08:57:57|Thaddeus P. Bentley|559780 4588780182|$10.92
2020-01-06 14:57:27|Jacob Benton|5527 9973 3464 1677|$35.19
2020-12-09 07:18:16|Lillian Whitley|541398 8918514940|$72.72
2020-07-26 19:26:03|Warren Bailey|516 25014 39464 173|$76.90
2020-12-22 19:42:40|Rama N. Herring|5478131005401588|$85.82
2021-06-13 15:43:51|Brynne Moon|528422 0093940443|$0.19
2019-11-01 12:31:37|Astra Mendoza|5323990009649410|$24.35
2020-05-09 03:22:19|Hammett Ray|552511 7345782731|$72.05
2019-12-16 21:24:16|Wallace I. Ross|5368283666859720|$4.14
2021-03-12 05:36:15|Dora Y. Conway|5199 3787 0548 4939|$31.54
2020-06-04 17:33:57|Christen T. Maynard|5405 1147 0885 6470|$51.99
2021-01-31 07:22:42|Nolan V. Wagner|548512 960972 0560|$66.39
