Transaction-date|Name|Credit-Card|Amount
2019-11-11 21:33:36|Yael V. Decker|533 93722 07243 647|$95.35
2021-06-14 05:24:35|Latifah Puckett|512377 4399805366|$89.44
2021-01-04 21:11:59|Gail O. Bradford|5387765617278924|$42.86
2020-11-16 13:05:00|Vladimir Z. Cantrell|523 05122 97259 603|$52.01
2020-07-31 08:24:56|Randall Olsen|550249 1125835267|$32.23
2019-10-19 00:13:32|Cody Hamilton|5576425827890957|$79.87
2020-10-16 20:26:33|Griffin F. Salas|527784 190750 6838|$54.30
2021-01-12 20:56:02|Xandra Conner|5322 2643 9184 7722|$44.11
2020-05-20 06:33:16|Emerson C. Mcgowan|546788 283637 8303|$89.14
2021-02-14 12:18:26|Latifah S. Horn|5513407302319633|$70.95
2021-05-03 01:35:57|Uriah O. Lynch|533 33634 44940 778|$24.17
2020-07-01 01:06:39|Cassandra X. Mays|515898 2387084625|$51.17
2021-05-30 22:01:33|Armando Campbell|5545 0927 9001 2882|$34.52
2021-06-03 12:02:39|Brian Walton|528253 0677034369|$96.69
2021-04-11 19:23:57|Zenia Davis|533 07983 68267 901|$43.94
2020-03-10 13:46:24|Simone Moses|5238 2746 6240 0138|$48.97
2020-02-16 18:34:24|Winifred Wooten|5453593079771684|$97.70
2019-12-10 11:54:12|Leilani W. Avery|5413 1949 3420 5619|$13.46
2020-04-09 03:57:58|Mollie U. Henry|510234 559897 1203|$27.70
2019-10-04 10:37:13|Beau Sullivan|536 72975 93357 153|$67.47
2020-06-30 15:51:32|Rachel A. Manning|510944 5704790951|$14.41
2020-10-28 23:34:39|Victor Joyce|536962 1129290315|$8.42
2020-03-13 21:07:34|Preston X. Carrillo|5411 2259 2732 3688|$48.47
2019-10-17 04:39:34|Zane A. Berry|553 33224 24405 952|$24.39
2020-03-04 17:57:10|Jelani Davenport|5391 7407 9941 6968|$52.37
2020-04-03 08:43:08|Hollee L. Bradford|540 86892 99803 756|$26.47
2021-06-20 09:22:25|Felix W. Avila|514 91076 11786 231|$67.49
2020-11-18 22:52:05|Carl Bryant|538632 8023537416|$29.61
2021-03-24 21:07:43|Shad Jacobson|5385 2245 8450 9442|$31.87
2020-10-24 22:09:58|Ivor D. Tanner|556548 371432 6398|$17.64
2020-06-15 19:35:59|Remedios G. Hester|554210 300096 2718|$92.48
2021-07-30 02:59:57|Cedric Price|536 94509 77750 562|$42.24
2019-12-21 04:45:57|Yardley Y. Gill|5178 1793 5194 2013|$21.68
2020-04-11 00:28:27|Erasmus J. Harmon|5146 6921 6442 4671|$72.71
2021-03-16 01:15:03|Quamar I. Banks|5436423956453010|$38.07
2019-10-04 13:16:12|Serina Miller|530077 2237945670|$38.79
2020-12-19 06:03:46|Jayme K. Solis|516818 3661016734|$12.54
2021-06-17 15:32:50|April Mullen|5453621244850925|$98.20
2020-10-24 19:25:43|Mufutau A. Lancaster|5328 6960 2190 4296|$30.98
2019-10-09 23:15:23|Amelia O. Benson|5156 1320 4570 9179|$22.10
2020-06-05 07:50:10|Chaim Hensley|5313 7146 3657 4631|$11.35
2021-01-30 06:14:14|Quemby Z. Horton|551 21717 76332 156|$14.33
2021-07-10 00:44:18|August U. Sandoval|535891 288751 1924|$59.51
2019-09-11 17:18:30|Lane K. Ochoa|535 53424 82363 427|$71.63
2019-11-14 19:46:48|Abra V. Palmer|5565 0617 4030 6376|$62.39
2021-01-03 23:50:54|May Y. Chambers|5465 5444 1977 9099|$59.53
2020-12-28 16:13:10|Odysseus J. Cortez|5356186108471406|$98.13
2020-05-15 06:33:58|Felix Z. Gibson|535 97385 93639 090|$0.59
2019-09-11 12:37:09|Kiayada X. Stevenson|539481 029907 9710|$3.95
2021-05-26 20:22:52|Keegan Mendez|521271 249810 2048|$84.73
2020-11-23 19:52:51|Kennedy I. Wyatt|558427 9989473155|$14.31
2020-11-12 02:09:01|Nash Chapman|531 98979 04047 093|$52.22
2019-11-25 07:34:18|Callie L. Gentry|525401 087959 1890|$99.16
2020-12-05 17:40:18|Tamara H. Roach|5395 5180 3096 2602|$14.41
2021-01-26 09:53:54|Glenna M. Kelly|5584 4666 9880 7357|$64.95
2020-01-27 11:43:52|Keane L. Walls|5291 3743 7536 6644|$60.98
2021-06-26 05:12:57|Yuri E. Wagner|546939 590674 0466|$0.70
2020-08-02 21:37:39|Jermaine M. Velez|546 33263 98914 471|$40.84
2020-07-10 17:11:54|Ruth Harrell|526 77330 60978 965|$94.03
2021-05-17 23:04:08|September H. Ramos|525 90970 87161 553|$28.37
2020-04-13 04:36:22|Sybill K. Bowman|5180856330383536|$62.16
