Transaction-date|Name|Credit-Card|Amount
2020-05-15 17:29:17|Ainsley I. Marsh|534654 186656 5240|$69.02
2021-04-16 15:10:26|Kaye Y. Snyder|5451 2547 4505 7758|$17.13
2021-05-16 16:31:19|Xyla B. Vaughan|5220084315237245|$77.38
2021-05-16 11:47:10|Tatyana Barlow|538 24860 93093 860|$60.13
2019-10-27 23:33:48|Xanthus House|551395 7968881581|$55.51
2021-05-07 15:14:37|Hoyt U. Ballard|544210 9475288506|$30.79
2021-03-06 02:56:20|Hall Z. Conrad|5501 7134 6323 8551|$21.48
2020-11-18 20:35:09|Phoebe Vance|555 24107 77133 077|$55.55
2020-02-03 01:53:03|Jack Y. Hammond|510 90829 33834 852|$60.28
2020-03-15 21:59:47|Urielle R. Pratt|526681 937686 4923|$28.95
2020-08-02 19:46:57|Freya A. Stone|513843 866309 2613|$41.24
2020-01-19 02:01:17|John Wolfe|518494 974462 1934|$54.26
2021-08-07 20:54:02|Casey Woodard|5269450622975755|$78.03
2020-08-21 13:24:51|Roth F. Sims|5572 1749 3475 3070|$91.61
2021-02-15 11:18:55|Claire Nicholson|557234 9790210247|$51.97
2020-10-29 16:19:53|Nell Rivas|5379 3906 9478 2787|$2.45
2020-08-04 07:43:54|Aidan Anthony|558001 3919920553|$88.51
2020-08-02 09:24:05|Phoebe V. Cohen|530330 925090 1756|$25.57
2021-03-27 16:37:51|Kirestin Cherry|5484 6910 8533 9554|$30.91
2021-03-22 13:46:07|Courtney R. Leonard|516 61312 77050 375|$15.52
2021-06-22 12:06:16|Emily R. Carson|511 93570 88664 017|$85.27
2020-12-31 23:10:39|Linus Cook|520 92167 86914 366|$41.44
2020-08-08 00:38:41|Judah L. Ellis|519770 091320 8929|$92.04
2020-05-15 11:01:09|Sylvester Montoya|5190994152563485|$15.39
2021-07-26 17:34:51|Daryl Ware|519431 058462 9529|$41.30
2020-07-20 12:43:24|Rae Q. Rosales|5477674442813668|$95.06
2021-03-27 07:38:53|Hanna I. Olsen|552794 591674 8915|$36.54
2020-05-03 16:09:27|Kevin Cobb|512497 4620073144|$0.07
2021-04-28 19:33:21|Gabriel Yang|5504179250124346|$3.44
2020-08-16 05:56:02|Blair M. Durham|5149 9692 5541 2774|$64.94
2020-07-12 02:43:35|Kato Harper|5259 3515 0346 3295|$26.15
2020-10-19 11:10:29|Kieran W. Valencia|511647 333815 1979|$76.19
2020-07-09 05:28:10|Lucas Oliver|5573 8947 0660 4651|$29.67
2021-06-13 09:30:24|Petra Lyons|553 45915 46919 236|$90.11
2021-03-02 00:09:25|Xerxes G. Stein|5208 0253 2345 1183|$44.08
