Transaction-date|Name|Credit-Card|Amount
2021-08-15 09:22:31|Keiko J. Reilly|5466756861461906|$35.51
2021-01-26 04:32:44|Zachery Sheppard|5579 0521 3098 6186|$25.55
2021-06-14 06:18:30|Philip Haynes|539006 0465463777|$30.35
2019-12-10 12:53:43|Yael V. Wolf|536 49653 82358 862|$97.22
2020-11-17 03:25:45|Ava F. Kidd|550122 2282441537|$48.35
2020-06-24 11:58:00|Reese Delaney|510358 8434797915|$65.87
2020-01-18 05:32:13|Shafira Livingston|544099 6911360549|$99.40
2021-08-22 03:47:00|Sonya P. Zimmerman|534159 500387 8317|$61.01
2021-06-19 21:59:14|Stacey Calderon|516 76918 71151 936|$87.32
2019-12-26 15:38:10|Minerva S. Irwin|518107 1541230349|$17.08
2021-08-17 06:03:29|Scarlet M. Gill|557 62572 57999 259|$62.72
2021-02-19 04:04:07|Yeo S. Chaney|516633 2066430584|$14.95
2020-05-08 00:34:32|Kerry Patel|523 17414 01339 980|$50.53
2021-03-15 21:50:19|Russell Cain|513 45666 42862 963|$46.64
2020-03-02 11:25:57|Lawrence Castillo|539 59985 00492 092|$94.63
2020-05-13 06:32:17|Emmanuel Jacobs|533 23577 58438 370|$58.81
2020-04-08 12:43:16|Anika Joyce|5154484089294499|$27.33
2020-09-04 03:02:06|Henry R. Morse|5582 0760 7788 0115|$26.41
2020-11-21 23:52:08|Kennan V. Ochoa|538102 976228 8733|$92.61
2019-10-25 21:39:04|Daria Cannon|5592 6685 2935 5437|$36.49
2020-04-25 09:09:57|Eugenia Olsen|5200 2437 4360 2727|$79.24
2020-03-14 13:32:21|Lesley F. Valentine|515843 9118961498|$63.24
2021-04-06 13:46:26|Anastasia Cabrera|529330 149984 9567|$26.63
2020-06-09 07:26:20|Gareth Brooks|549981 422490 7437|$0.49
