Transaction-date|Name|Credit-Card|Amount
2020-12-20 16:07:57|Baxter Garcia|510688 7150339754|$48.34
2021-08-27 10:11:12|Grant Mcknight|525 93124 78648 260|$6.75
2021-02-28 22:22:35|Barrett Weiss|5386 5543 2701 8080|$65.80
2020-03-05 14:02:42|Shana Berg|5370 8439 0874 7730|$48.56
2020-03-03 18:44:18|Allen B. Mcneil|5140163077145866|$92.99
2021-06-22 11:33:40|Joshua V. Martin|5403635510086049|$11.51
2019-09-27 17:05:32|David H. Washington|5280602144463422|$41.43
2021-01-05 03:20:04|Rigel Warren|511 47343 66436 810|$41.97
2020-10-21 08:30:53|Steel Waller|5107 1398 7325 1521|$92.08
2020-07-28 22:13:18|Jena Carver|5218933126633147|$26.15
2020-02-08 21:40:38|Phoebe Aguilar|539 09927 12469 787|$16.10
2021-01-30 02:46:30|Sebastian Flores|5142199719779389|$88.83
2020-03-09 20:28:04|Keaton Little|553272 594782 4593|$6.99
2019-09-05 15:27:11|Macy F. Lynch|5317506318733006|$4.63
2021-01-31 22:23:04|Daryl Battle|516098 235524 3050|$75.28
2020-10-26 20:24:40|Dahlia Richmond|554 04926 47422 877|$74.22
2020-01-22 14:25:14|Holly Marquez|5139 5682 4824 6034|$10.47
2021-03-10 00:20:01|Leigh Leonard|5210 8098 5173 7956|$84.19
2020-01-18 12:37:08|Gisela Alford|5471939873754392|$61.82
2021-06-08 04:48:23|Tatiana P. Erickson|540921 5868355108|$50.24
2020-10-26 09:21:29|Audra K. Buchanan|555550 1187320655|$49.09
2020-07-31 02:28:30|Rachel R. Crawford|5495 9611 6875 0390|$29.43
2020-06-18 10:29:26|Rogan M. Pace|516 65085 18216 420|$50.87
2020-12-24 08:29:49|Alden Robbins|549537 283760 3517|$60.87
2020-06-15 16:15:53|Reed Z. Douglas|555 11045 48866 310|$23.62
2020-02-15 22:37:46|Daryl C. Parsons|543152 051452 5745|$41.54
2021-03-23 02:10:50|Erin Walsh|533 81220 51801 011|$61.71
2021-05-03 07:59:28|MacKensie Beasley|525 33050 61082 091|$22.91
2020-07-13 10:47:27|Byron P. Hobbs|5443 7634 1930 4354|$14.17
2020-07-16 21:17:40|Byron Gray|5295 4021 8076 0689|$33.67
2019-09-15 13:17:38|Aubrey S. Bray|5325339566086525|$91.72
2020-03-30 22:21:08|Hu T. Coffey|5566 0274 1478 3538|$21.13
2021-01-04 18:17:11|Ursula I. Pacheco|5255868620873423|$64.44
2019-10-08 18:03:42|Austin F. Richmond|549721 461803 0189|$39.28
2021-05-12 21:45:54|Cole Miles|546515 719054 3426|$73.48
2020-11-30 07:14:00|Ramona Gaines|528 76052 88579 997|$71.49
2020-05-15 14:20:26|Kylan Hensley|550102 8489844039|$33.21
2020-12-17 19:08:04|Ursula J. Oconnor|525 95569 39474 241|$82.56
2019-12-10 13:40:31|Stuart F. Potts|5538662719696665|$17.28
2020-06-06 20:58:01|Garrett J. Gill|5372 5645 3134 6454|$66.17
2020-02-09 23:29:40|Randall M. Daniel|5278938034738117|$90.02
2021-06-18 08:14:43|Brittany Lara|5489799269818890|$70.79
2019-09-07 03:58:31|Kelly U. Hodge|547708 3442760087|$34.95
2020-06-11 10:17:09|Darius Douglas|540855 1703326628|$98.03
2020-09-25 23:17:23|Reese Norman|5319683404791368|$59.62
2020-12-04 04:41:56|Wilma Gould|516366 570621 1838|$22.68
2019-11-15 22:08:36|Basil M. Blair|5552 7328 7838 4592|$16.36
2020-07-13 09:00:26|Nolan Cantrell|5317 7751 9279 6625|$69.68
2020-06-15 13:32:10|Kennan D. Roberts|513856 994073 6208|$77.24
2020-12-23 10:31:44|Hamish French|5161 2478 7026 2319|$36.79
2021-01-20 00:12:36|Arden H. Barlow|540 16870 99149 401|$34.20
2020-03-30 07:43:33|Demetria Ellison|512379 949331 8396|$16.56
2020-02-15 01:49:57|Bertha C. Blake|5416 3544 8553 4505|$87.72
2020-05-28 16:10:13|Gannon Anthony|555090 967740 6782|$90.19
2020-04-20 02:17:36|Tallulah Barlow|5283447286787429|$12.30
2020-12-05 00:45:51|Yoshio F. Kidd|5566444289116068|$85.83
2019-09-22 08:18:46|Tate A. Mcfadden|5406 3809 0233 8610|$32.52
2021-03-09 13:34:19|Emily O. Lott|544 37996 30499 581|$99.09
2021-03-22 18:59:09|Edward G. Valentine|532 94041 32983 237|$59.44
2020-08-09 03:04:06|Karen H. Berger|5368906298556427|$72.80
2021-02-02 00:22:57|Allegra S. Vazquez|5387781682647760|$22.89
2021-03-04 17:00:30|Daquan Waters|5463 4769 2989 7164|$76.93
2020-10-02 09:27:54|Lacy Hale|5216 7427 3056 1921|$91.29
2019-12-20 23:51:43|Martena Bowman|518 55734 86865 639|$92.89
2021-04-25 08:38:54|Jerome Mclean|542448 6743351049|$26.85
