Transaction-date|Name|Credit-Card|Amount
2020-08-10 05:18:07|Chester Q. Freeman|537 01486 11633 312|$78.98
2019-10-29 18:48:53|Latifah Simon|5498159020216760|$26.07
2020-03-17 00:10:35|Price S. Fox|5539 2085 6976 8581|$18.07
2020-07-08 06:22:52|Jana M. Boyer|521 26522 59669 043|$11.43
2021-05-20 10:13:39|Fleur Battle|5407692397165277|$33.44
2020-08-16 22:34:23|Jolie Simpson|556 96808 96479 665|$20.78
2020-02-08 16:36:31|Carl O. Morrison|5437 3654 0872 7542|$67.29
2020-06-20 23:02:25|Orli N. Ramsey|5112108456340582|$81.85
2021-06-05 23:30:33|Sacha Webster|529008 296329 6849|$75.88
2020-11-16 02:52:30|Marshall Cain|534 63840 71788 103|$63.73
2020-08-10 09:32:59|Carl Gregory|5310769892390208|$29.05
2021-04-11 17:16:09|Lev Sexton|538363 929878 1742|$49.10
2020-02-21 07:38:29|Abdul K. Kirkland|5160566797957946|$65.71
2020-10-15 09:50:41|Melvin Kelly|513754 062725 6035|$99.94
