Transaction-date|Name|Credit-Card|Amount
2019-11-23 00:45:10|Victoria Conley|538576 9701438701|$2.95
2021-07-25 04:53:34|Preston K. Palmer|5144 4683 0744 9707|$12.83
2021-04-10 10:58:52|Rogan Goodman|5495 0848 5195 9044|$25.61
2021-05-25 23:36:48|Harrison S. Carson|545283 147046 1070|$18.70
2019-09-04 09:13:32|Kaseem Clarke|520 82802 32537 552|$20.82
2020-01-20 04:20:45|Kitra F. Gates|5137914169220859|$51.00
2020-09-29 05:03:27|Damian E. Branch|533 83131 59074 805|$90.85
2020-04-23 21:54:33|Amy I. Mercado|514513 438570 0093|$26.19
2019-11-04 05:41:17|Raja A. Nguyen|5370 8906 4942 7783|$69.54
2020-01-02 22:49:22|Jana Mckinney|5320329711153754|$28.30
2021-06-20 02:20:03|Lee S. Valencia|5260353099535079|$58.68
2021-08-20 01:57:01|Hector Delaney|516013 8629617658|$90.82
2021-07-19 09:13:17|Althea Noel|554 35220 28648 216|$41.70
2021-06-25 16:14:26|Hiroko Castro|5531 2218 0775 1515|$34.36
2019-10-08 22:08:17|Xantha A. Schneider|542421 5966904667|$63.95
2020-11-22 09:22:21|Malachi H. Ashley|5354 3766 5199 6501|$46.37
2021-06-17 06:08:31|Anika E. Fitzpatrick|523542 568589 4219|$51.21
2020-09-20 17:14:40|John Contreras|5353491237204915|$35.72
2019-12-13 09:49:48|Zorita X. Patton|546832 4498629227|$73.34
2021-07-20 10:26:21|Lareina Y. Mcneil|5169811804169445|$90.04
2020-06-08 03:42:54|Jared A. Griffin|553 06891 83200 235|$17.21
2020-08-11 06:46:53|Elijah N. Guerrero|545865 299089 6098|$0.42
2020-08-20 01:35:05|Sybil Harris|5429 6387 8415 0103|$52.65
2020-05-08 15:18:21|Baker Wooten|541 89335 59890 949|$24.29
2020-09-28 20:18:05|Angelica Sawyer|5317710385656997|$39.88
2019-12-12 17:57:51|Stuart Mcmahon|5417 5147 8026 1265|$56.75
2019-12-08 08:58:39|Blaine Beasley|5376 3426 2140 4624|$29.34
2020-11-04 17:56:00|Ima K. Cox|5329238312955890|$83.31
2021-05-09 14:00:08|Chancellor T. Boyd|527567 8809156250|$65.04
2021-01-23 20:33:40|Brandon Z. Vargas|5464 9376 2794 8780|$73.08
2021-02-01 02:27:26|Tobias Conrad|530 97748 09557 074|$99.15
2021-01-25 11:24:54|Baker V. Vaughan|5581 9159 5484 7344|$68.94
2020-06-24 23:53:28|Xandra Jenkins|5352 7703 5155 0075|$100.00
2020-11-17 23:47:40|Leo U. Drake|547451 6131075617|$66.10
2020-07-20 13:33:46|Amity Garrison|557773 899321 4136|$29.53
2021-06-03 02:56:25|Armando Graham|552722 9150885521|$21.02
2020-02-19 22:19:52|Nelle Clarke|556539 7899039123|$74.41
2020-01-20 05:34:01|Micah Mcpherson|536645 129782 3280|$32.87
2020-07-25 04:23:14|Amber C. Hinton|5476518627326999|$43.36
2019-09-30 12:14:41|Adrian Norton|554 88569 43966 567|$85.44
2020-08-14 07:16:49|Gwendolyn Hayden|516541 624789 8958|$98.54
2019-11-15 14:11:12|Tanner F. Lynch|526 00019 66958 060|$85.34
2020-02-23 21:35:50|Aphrodite X. Mason|517427 3538277197|$91.97
2021-05-03 03:50:18|Mary Adams|545314 3258287860|$4.03
2021-05-02 17:37:32|Anjolie M. Collins|5578768538583033|$99.30
2021-03-27 03:00:29|Roth Sparks|546 28771 28835 957|$98.07
2021-01-04 04:23:01|Hiram B. Beck|525 73538 52144 288|$90.56
2019-09-12 06:16:09|Paul U. Nolan|5578234651147478|$42.97
2019-10-08 16:03:53|Leigh Henson|524556 6782961225|$91.62
2020-09-08 12:08:43|Hilel Q. Cotton|557 57477 40559 307|$8.57
2019-09-26 22:37:36|Juliet A. Weeks|5355183785586755|$24.41
2020-04-16 14:05:36|Joan C. Morrison|5399 1017 9728 5560|$26.62
2021-07-12 09:27:41|Lane Gilliam|5490 1475 4798 5627|$43.83
2020-06-01 16:36:05|Hamilton Hart|523 80337 03003 289|$36.20
2019-11-06 15:20:50|Charity Carver|531658 293937 0396|$6.02
2020-03-08 12:58:54|Zahir I. Fuentes|556129 475808 8016|$19.43
2021-01-15 22:44:36|Kirby Chavez|5463 8341 0276 0502|$48.81
2021-01-21 10:02:09|Nyssa Woodard|5263 1364 1397 2905|$31.71
2020-02-07 02:01:31|Danielle Schwartz|5541 2193 2328 8036|$40.85
2019-09-29 09:56:33|Damon W. Fuentes|535237 6712577680|$2.46
2020-10-11 12:30:39|Asher Mckee|526727 8774385966|$42.97
2020-11-22 07:46:48|Quinn Gray|518398 9632545663|$48.95
2020-03-14 00:19:32|TaShya F. Wilcox|519503 192745 7746|$32.32
2021-07-31 10:37:56|Philip F. Banks|546281 3883097145|$60.69
2020-07-28 07:13:13|Kai S. Jacobs|515176 8482599907|$38.20
2019-11-07 18:36:54|Jescie J. Richmond|550 97813 61603 798|$96.51
2019-08-27 04:54:55|Basil Huber|544414 774149 8721|$14.03
2021-04-21 15:06:59|Buckminster J. Davis|535297 6510648177|$55.62
