Transaction-date|Name|Credit-Card|Amount
2019-09-17 13:44:00|Deanna P. Hyde|542866 138763 7426|$83.75
2019-12-16 21:15:35|Nita I. Walker|5195853593341791|$9.04
2019-09-30 23:12:19|Clarke Hubbard|517872 877628 6388|$83.88
2021-06-14 08:54:11|Ciaran Moran|547 25265 26876 711|$43.44
2019-09-25 06:00:01|Russell Bowers|5351 6457 7605 2611|$51.78
2021-04-03 05:31:01|Damian Hutchinson|5132981349065772|$67.00
2020-07-24 12:42:28|Axel I. Stevenson|557 48136 81980 018|$11.16
2020-09-23 15:49:23|Noah K. Stafford|537665 7891908115|$54.59
2021-02-05 14:52:40|Isaiah M. Valencia|547789 046813 6269|$42.24
2020-12-16 02:46:34|Lydia Haynes|534 00420 33668 260|$80.79
2020-02-28 08:04:37|Dahlia I. Humphrey|5202 9746 5351 5362|$33.26
2021-06-20 11:51:35|Samson Kemp|535711 9318402241|$14.14
2021-05-29 13:20:00|Nelle N. Hickman|534152 509075 5458|$46.71
2019-11-24 23:54:26|Alfreda M. Reynolds|510959 886480 7922|$94.06
2020-12-14 14:17:11|Burton A. Franco|547326 063477 5933|$54.00
2020-05-23 19:41:17|Vivien I. Rosario|557 54800 98497 793|$87.82
2021-01-23 14:53:57|Xenos Lee|5181 5321 5583 9337|$55.22
2021-01-26 21:10:49|Cassidy A. Trujillo|549881 457696 3914|$30.73
2020-01-20 00:00:08|Steel Phelps|533308 2738589097|$22.43
2020-02-02 14:02:03|Ferdinand Pittman|5465129372846042|$18.35
2020-02-22 23:56:56|Cody Yang|5525 3797 8681 2050|$5.59
2021-07-27 01:33:56|Ina Pickett|532 20577 35875 668|$9.23
2019-10-08 04:43:22|Imelda Dorsey|548342 1893379878|$41.91
2020-09-07 00:06:55|Kylee Welch|528 85772 22446 386|$14.81
2020-11-12 23:39:51|Levi G. Mann|5573813342396597|$77.57
2021-02-04 14:12:41|Maile Mcclain|5447232391762852|$75.70
2020-09-01 10:43:35|Sasha Daniels|555 10281 69421 388|$9.68
2020-01-30 04:25:45|Conan Irwin|527 98662 78219 768|$58.38
2021-05-15 01:15:34|Beck R. Bullock|5501 7092 5665 3816|$20.68
2021-02-15 10:19:12|Iliana Dyer|519 17899 78554 786|$0.33
2020-10-03 15:31:17|Leo Reyes|5488 2234 0188 5270|$48.93
2020-08-08 03:09:28|Illiana Greer|522026 1496922007|$85.20
2020-11-12 06:11:52|Cain Gentry|556461 951927 0742|$64.81
2019-10-14 11:51:54|Ivy Delaney|529159 4654011237|$11.50
2021-05-08 13:08:55|Neve Hunt|5342 0015 1118 5328|$67.82
2019-11-26 14:11:07|Quynn E. Gill|554570 0215365632|$17.89
2020-09-08 00:11:17|Guinevere Harrell|5308 0807 7421 4209|$98.18
2020-06-16 16:54:58|Denton P. Espinoza|551341 5171932063|$60.01
2021-08-24 08:52:32|Isabelle R. Johnson|5558 3382 1006 5974|$32.09
2020-05-03 20:30:50|Theodore O. Herman|5407769825408782|$74.51
2021-08-15 21:03:56|Mikayla Robbins|531922 448141 8698|$4.51
2021-04-25 09:05:39|Jin Q. Conrad|558367 368786 9659|$92.89
2020-09-22 16:22:20|Mikayla Hardin|5410 4230 8453 4640|$22.23
2019-10-14 17:21:42|Emerald Y. Morrison|529503 038770 3168|$28.57
2020-04-22 06:03:27|Hope H. Whitaker|5582931201513612|$16.56
2021-03-12 19:41:02|Daryl Sims|5389807654326758|$93.06
2021-07-06 12:48:17|Quynn Merritt|5234 2149 6044 3228|$77.75
2020-04-24 19:42:08|Lydia Branch|5156 5485 9589 8874|$5.52
2020-06-04 06:41:27|Indigo Aguirre|556 59481 81558 517|$58.19
2020-03-18 22:01:31|Tatyana E. Mendez|559428 602727 4378|$88.51
2020-01-26 10:00:28|Jada Gates|542150 4619067672|$81.61
2020-07-28 05:18:04|Aristotle Nielsen|5587281211940644|$64.94
2021-01-23 00:30:23|Giacomo Blanchard|521876 938905 2223|$81.06
2021-02-03 22:37:15|Barclay C. Molina|5147 8809 2218 6422|$75.01
2020-02-10 09:31:13|Kane Strong|522 86695 10120 758|$82.81
2020-06-26 18:18:22|Jesse Hodge|5353575888402172|$32.02
2021-01-11 09:29:29|Xantha Whitley|5438221231103048|$81.84
2021-03-04 18:57:26|Iris M. Kidd|539238 182429 4192|$55.92
2020-06-21 00:14:46|Jesse W. Burch|532003 420749 9980|$2.58
2020-11-26 02:59:51|Xavier V. Warren|558142 083821 3649|$10.83
2020-10-06 03:40:03|Hu Stark|5116 5745 1409 2919|$52.35
2019-11-08 10:26:23|Pearl X. Daniel|556773 322806 0661|$39.25
2020-03-21 00:53:12|Grady V. Black|5593 7095 1323 6032|$88.88
2020-01-17 04:13:44|Lani L. Wade|547895 735916 2685|$11.81
2020-10-02 17:07:03|Chester Wiley|5139769143682188|$46.95
2021-04-30 11:24:01|Nita J. Lester|549 78338 49709 541|$44.29
