Transaction-date|Name|Credit-Card|Amount
2019-10-23 08:52:01|Aidan Hopkins|517 87145 80330 398|$0.52
2020-08-09 02:36:22|Kirk Pitts|5191835856994295|$83.82
2020-10-29 09:27:03|Yoshi B. Knowles|525538 8947505632|$37.76
2019-10-16 04:51:59|Oliver Q. Estrada|525929 1790076212|$27.84
2021-02-22 11:47:05|Maile O. Nixon|526 86484 04476 725|$50.78
2020-01-08 09:36:12|Iola Ferguson|5269 8207 5784 4325|$41.89
2020-01-17 16:35:51|Dahlia P. Ryan|527 44219 90493 377|$63.20
2021-03-25 09:13:55|Karina Hahn|543286 7858599565|$68.99
2019-12-15 07:21:45|Guinevere Q. House|531657 5454977223|$13.02
2019-11-21 11:31:25|Harriet N. Lamb|541577 145243 8199|$83.31
2020-11-03 07:25:26|Lillith P. Bennett|556502 895769 6716|$32.29
2020-09-06 16:31:20|Sebastian Rollins|538113 795379 0324|$84.80
2020-03-06 11:17:42|Florence Salas|5228 7524 9945 9593|$91.24
2019-11-16 18:16:35|Rudyard Carrillo|5544 9455 7895 6276|$91.69
2019-10-19 03:23:44|Akeem G. Ferguson|5364769528589145|$97.40
2020-02-26 15:36:25|Renee Melton|5178 2667 0416 9384|$62.82
2019-10-20 16:40:15|Brendan H. Singleton|5305 3740 5557 1186|$50.36
2020-07-08 22:37:43|Gabriel E. Perry|5411045584039777|$53.12
2021-02-25 07:59:48|Slade M. Wall|522 20475 85575 386|$55.59
2020-09-05 01:37:38|Timon X. Daniels|5134264954150116|$32.18
2019-09-16 18:37:35|Madonna L. Davis|513556 974106 3839|$56.80
2020-09-17 04:50:14|Sage B. Williams|526101 1243988581|$56.35
2019-10-15 05:12:53|Alana G. Warren|559 28038 60572 379|$85.37
2020-02-25 18:22:53|Caldwell O. Henson|5534 8059 6757 1494|$7.55
2021-01-06 07:12:10|Aphrodite C. Gill|514509 6970342344|$64.39
2019-12-21 03:00:46|Gay J. Martinez|552 16819 47705 337|$10.92
2021-07-21 19:15:12|Ronan Z. Parsons|515040 7105334092|$75.93
2020-11-24 13:58:02|Jamalia U. Blake|5133438542452736|$72.38
2021-07-15 18:59:57|Celeste Hubbard|5261732840409024|$16.12
2019-11-07 15:09:09|Rajah Reid|519 45297 34742 235|$84.79
2019-10-10 10:17:43|Ivory W. Blanchard|5357 1998 0062 3074|$92.11
2019-11-09 21:53:25|Chiquita D. Dunn|533685 4166456586|$33.30
2020-05-08 04:54:02|Autumn Contreras|5288 9096 2868 0740|$65.35
2020-08-02 08:30:22|Addison Bates|5179938191004998|$23.82
2021-05-11 23:27:52|Barry J. Carr|5235666008144077|$85.55
2021-07-03 17:00:20|Kiona Elliott|5277 6024 3561 4472|$92.88
2020-09-28 14:56:57|Maile W. Carrillo|540 76612 12886 276|$84.87
2020-05-03 19:16:42|Chaim B. Salazar|516620 8736982396|$17.86
2020-03-18 08:45:09|Wendy Y. Kirkland|528227 067037 0235|$99.89
2020-07-13 23:38:30|Jared T. Raymond|549182 2649447515|$7.12
2021-07-16 14:40:32|Athena M. Lynn|537391 784101 1706|$96.07
2020-08-18 10:27:59|Chandler S. Faulkner|521107 087728 5558|$91.49
2020-12-28 05:17:57|Beck O. Hewitt|526474 3795078406|$13.59
2021-06-18 18:23:08|Channing Leach|538483 411400 2709|$50.58
2021-06-29 21:22:35|Samantha H. Langley|5392 9834 8566 5014|$37.03
2020-10-01 18:18:22|Malcolm P. Craig|5435581962283258|$83.67
2020-03-01 13:44:53|Regina P. Oliver|515 70151 72662 486|$91.86
2020-02-05 13:40:54|Astra D. Odonnell|5233 3278 3922 3687|$80.47
2019-09-30 08:41:25|Noble Day|527663 0451399653|$16.06
2021-07-30 00:39:24|Larissa Dejesus|545034 146444 7210|$21.89
2021-03-27 20:49:05|Fulton Serrano|529 78230 52737 240|$39.42
2020-06-05 18:13:54|Savannah G. Burks|541651 8433638820|$38.56
2020-08-05 15:49:19|Akeem Casey|530 39608 70095 989|$12.18
2021-05-14 01:20:23|Demetria V. Schneider|5310 5192 1223 4499|$69.01
2021-08-10 01:47:05|Samantha Q. Lamb|5333 3395 7492 0277|$78.90
2020-02-08 18:00:28|Joshua Knox|559787 619862 4919|$25.74
