Transaction-date|Name|Credit-Card|Amount
2020-04-03 09:02:56|Lee F. Keith|548146 159750 4050|$96.38
2021-02-07 04:37:24|Ashton Marquez|512475 967050 2757|$73.64
2020-10-29 03:50:26|Heather S. Mullen|5139810489031117|$69.00
2021-06-27 22:39:26|Beck Clayton|546 88271 04974 159|$38.33
2021-07-30 13:31:27|Hayfa Dickerson|510153 258432 6994|$22.55
2020-02-09 01:34:14|Brock F. Ferguson|539 78171 96189 952|$88.68
2020-05-10 21:38:13|Linus Oneal|556394 781677 6421|$3.87
2020-06-26 22:38:34|Evelyn Merrill|517103 073739 1135|$24.44
2019-09-15 09:28:12|Juliet O. Mccoy|538 51736 10697 327|$32.32
2020-07-18 04:11:27|Eleanor Conner|555618 381771 7102|$17.52
2019-12-01 18:46:13|Kieran Simpson|5239 7390 8304 3534|$39.74
2020-06-19 16:44:47|Ignatius V. Finch|523406 642997 3454|$76.74
2021-04-28 01:12:17|Dora I. Warner|523628 651372 7917|$97.42
2020-07-26 18:11:24|Zelda B. Craft|513852 334382 0465|$86.42
2019-12-15 04:44:46|Chadwick Castro|529 66328 15280 757|$13.89
2021-08-04 13:53:35|Leslie C. Bradley|5492513276683733|$76.54
2020-05-24 21:25:12|Jonas R. Walls|545700 258153 7084|$71.93
2020-10-02 07:16:15|Craig Workman|527881 5137415035|$70.17
2020-11-11 19:19:32|Ian Farley|5193 5992 4653 4850|$27.10
2021-01-30 05:32:06|April Hill|532771 613954 4346|$76.52
2020-07-15 12:43:09|Wesley Richards|521 00351 61466 462|$35.33
2020-10-27 11:08:52|Wing U. Spencer|557908 4388730685|$4.58
2019-12-31 13:19:00|Mannix Pruitt|528452 845654 1669|$71.46
2020-05-11 02:29:38|Erich O. Reese|518997 369107 5022|$55.70
2019-09-08 19:15:56|Nomlanga H. Williams|5215727078913942|$1.92
2021-06-20 11:25:39|Barbara Livingston|514 31587 64341 593|$34.82
2021-04-14 16:32:23|Desirae Everett|5316188276997179|$44.93
2021-07-23 06:52:18|Georgia P. Barton|5161 5699 6271 1642|$83.39
2021-06-22 13:49:01|Lael Stark|5517 9765 4964 2870|$29.63
2021-07-29 11:44:55|Maxwell R. Norris|530858 218142 0287|$55.66
2021-01-31 12:44:59|Kylee Mccall|5149458236296589|$91.96
2021-08-02 17:17:59|Holmes Dudley|5295 8093 4141 7860|$81.52
2021-03-09 10:00:00|Callie Colon|530141 9558571409|$54.29
2019-12-22 09:12:46|Malachi Hutchinson|528936 927539 6216|$26.07
2021-01-05 06:25:19|Charlotte Pate|5594864095186896|$65.62
2020-11-09 17:29:47|Lacey Vang|515828 783046 6019|$8.31
2020-05-21 14:08:52|Hanna Abbott|528656 636826 3558|$21.34
2020-11-24 03:58:28|Vincent S. Shannon|5289 1723 6796 7690|$92.71
2019-09-06 14:40:33|Rowan N. Guzman|5163500383761443|$54.61
2021-04-14 16:23:41|Patrick T. Levine|5520020943243673|$16.55
2019-09-10 07:16:45|Geoffrey Z. Reynolds|5191046069799949|$86.91
2019-10-11 17:41:49|Nicholas Riley|5165 8592 6279 7524|$48.56
2020-09-07 23:31:38|Thomas F. Pace|5327 9563 2302 7357|$34.08
2020-05-12 10:52:32|Calvin Z. Cox|5281 1521 4739 7861|$12.21
2020-05-27 18:08:16|India Kirby|5548 1992 3773 3488|$41.36
2020-10-27 03:07:46|Hyatt F. Gross|5346259202062158|$91.86
2021-05-27 22:13:33|Olga Pruitt|530 93838 00163 583|$52.05
2021-05-22 12:30:34|Christian Calhoun|5553928307484420|$14.06
