Transaction-date|Name|Credit-Card|Amount
2021-02-27 20:54:13|Ryder R. Bray|5254094155554087|$46.52
2021-06-30 16:50:22|Maxine C. Irwin|5496 7899 4588 8301|$92.85
2019-08-28 19:52:16|MacKenzie T. Collins|5196 1693 1023 3024|$52.80
2019-09-14 12:54:40|Madonna Pope|5327 6357 6115 6338|$47.57
2020-03-31 05:35:29|Desiree White|526221 5280922226|$25.96
2019-11-01 03:26:56|Wylie O. Mcconnell|5137 2349 5285 1194|$5.47
2020-05-26 18:34:21|Hayden S. Hartman|554 89314 25569 187|$96.33
2020-07-09 10:19:03|Channing Foster|540 44038 89598 535|$33.83
2019-09-01 06:51:03|Kimberley S. Lynn|522 36061 69674 797|$21.05
2020-12-24 13:56:37|Lysandra Park|5302313801611105|$56.01
2021-07-08 21:42:20|Alfonso T. Jenkins|540977 8700475335|$18.42
2020-06-11 23:25:23|Cailin I. Forbes|554839 7283429536|$53.74
2020-03-28 00:33:29|Jerry Figueroa|531 77775 71194 083|$42.33
2019-11-20 10:10:43|Juliet X. Norman|5104612977544440|$9.86
2020-01-31 07:47:19|Keefe Moss|5153270827938914|$85.54
2021-04-05 12:41:02|Felix Wiggins|513 22944 41699 997|$10.44
2020-09-28 17:25:42|Oren Y. Bird|521222 7071623823|$63.67
2019-09-14 21:24:12|Grant K. Pittman|515942 5693863794|$87.77
2021-06-18 22:44:17|Ruby I. Glenn|5187867833475565|$88.24
2020-12-21 02:53:05|Nero Reid|5348 4716 9852 4363|$94.92
2021-03-22 11:29:20|Tanya H. Manning|5436952392344615|$33.86
2020-02-28 00:38:45|Ivy D. Norman|531198 253612 9267|$85.99
2020-10-22 13:05:29|Anastasia Mclaughlin|540318 189551 8454|$13.19
2021-08-21 00:54:48|Victor D. Carney|546 00554 55447 280|$97.71
2021-08-09 02:05:11|Quentin Durham|539424 310786 5874|$97.80
2021-07-13 01:44:56|Nicole Duke|519468 549269 7399|$13.36
2019-12-11 10:56:29|Orson W. Donovan|5566 7892 7893 2986|$94.88
2019-09-07 04:00:52|Keefe Weiss|515630 742188 7597|$10.62
2019-12-04 19:54:33|Patricia Y. Leonard|5387 3006 2067 1798|$5.41
2019-11-21 18:26:29|Coby Ray|5491483327631431|$53.99
2021-04-05 08:51:21|Xandra Sosa|528594 723916 3212|$50.70
2020-02-21 01:22:53|Hammett J. Vasquez|525311 984914 9209|$93.41
2020-05-11 23:35:00|Eliana S. Mcgowan|5127794070235036|$45.80
2020-10-19 01:26:26|Emery M. Zamora|520472 3692263791|$8.53
2020-11-21 08:39:55|Sybill Ware|519688 065109 6727|$93.21
2020-08-16 10:41:25|Steven A. Johnston|551704 1100851475|$33.51
2021-06-11 14:07:23|Beverly Savage|553156 557774 2074|$18.91
2021-04-28 04:11:10|Imelda Sampson|5245 3007 3402 0181|$20.54
2020-08-19 17:43:03|Amela Z. Buckner|525 34646 06031 475|$62.29
2020-12-25 05:44:21|Danielle I. Sweet|5557 4506 4030 2264|$37.49
