Transaction-date|Name|Credit-Card|Amount
2019-11-20 14:03:32|Mufutau K. Curtis|5489 8413 6091 8987|$5.72
2021-07-03 20:42:20|Quinlan Sosa|5556 5602 5869 8554|$31.84
2020-08-07 05:05:05|Cadman M. Adkins|536 39172 34980 113|$62.91
2021-08-17 12:45:08|Jin Russell|545 53840 69809 652|$71.14
2020-08-11 14:53:41|Teegan L. Donaldson|5527 8814 0209 5992|$41.32
2020-12-15 20:12:30|Phelan Reynolds|5297506559017170|$12.85
2021-04-28 20:44:54|Lynn William|5437 6206 2776 6006|$18.89
2020-04-29 00:25:25|Brent I. Parker|5428 9507 2835 5057|$67.14
2020-06-04 12:08:32|Tanner Cash|511 48616 78653 483|$39.35
2021-05-10 06:12:23|Marshall Sears|551614 1533494785|$56.93
2021-07-08 23:28:50|Eden U. Peterson|515 92354 59721 171|$74.25
2021-01-02 02:48:53|Illana W. Holder|5330 6811 7387 6894|$50.19
2020-06-01 04:43:19|Baker V. Cooke|555898 030051 0755|$42.54
2019-11-14 07:16:20|Malik I. Barton|537 00187 87256 919|$46.45
2020-06-07 21:50:23|Yvonne N. Sexton|556872 8755097374|$79.52
2020-10-06 01:05:51|Burke Jarvis|5124 3013 4938 4588|$38.64
2020-01-18 02:57:16|Rashad Burton|555300 431140 0222|$32.50
2021-06-06 02:48:37|Myles V. Small|535 01890 81573 699|$69.83
2019-12-08 09:40:54|Valentine K. Shields|533 28203 05592 726|$63.08
2019-10-12 06:16:45|Christian P. Kemp|514368 3889113387|$85.24
2020-12-19 01:10:39|Helen U. Prince|5438490374791303|$75.61
2021-03-07 06:00:12|Nehru K. Harrell|531 29066 30482 180|$23.87
2020-12-14 18:00:14|Eaton Morin|537852 578453 6707|$62.71
2020-07-12 05:43:17|Rinah Gray|533 52755 94026 307|$31.82
2021-05-15 05:55:58|Keane S. Jensen|550124 3505424423|$20.53
2020-05-07 07:34:47|Mufutau D. Tucker|512129 926491 6371|$63.11
2021-08-05 11:15:02|Pearl Cameron|545192 027380 8230|$92.96
2020-10-16 07:57:10|Boris T. Mcleod|557434 0311496553|$63.73
2019-09-06 07:39:58|Lois M. Daniel|5335 7649 2536 1392|$41.44
2019-09-26 23:56:45|Kay C. Larson|5325355450619874|$27.40
2020-12-05 04:04:03|Rajah T. Pitts|5237 1915 7664 0925|$49.75
2020-05-12 07:59:48|Kaye English|544376 1297377856|$76.41
2020-04-30 07:08:54|Maite Lee|544959 3387238688|$11.11
2021-06-25 15:21:34|Rigel Chen|5105862759033844|$60.75
2019-12-29 13:46:24|Amber Larson|5101510765901652|$38.28
2020-08-29 04:14:12|Gillian Richards|5492 5520 1468 6392|$67.20
2021-02-04 06:29:19|Jennifer K. Sloan|518420 0209269755|$58.68
2021-04-16 02:15:16|Ezekiel L. Charles|540422 934530 5417|$9.48
2019-10-03 01:59:57|Christopher Newman|540 89565 41029 567|$97.18
2020-10-14 02:39:12|Wallace Flowers|547 88920 98247 853|$95.29
2019-12-30 02:51:16|Alexis Hinton|520571 843508 3695|$2.15
2019-10-21 13:36:08|Tasha N. Preston|5145114035229875|$84.16
2020-12-15 15:52:47|Pascale I. Cochran|5187929176586794|$63.03
2020-04-09 20:59:49|Zena Cooke|5546 1508 3059 8333|$72.61
2019-11-16 11:08:20|Joelle Slater|522 62290 06748 869|$29.98
2020-04-06 10:15:56|Margaret A. Ross|525594 6798814260|$66.15
2020-01-26 03:29:20|Odette L. Wilkerson|544719 078842 5402|$84.23
2021-03-12 04:22:01|Patrick V. Buckner|5443 4373 5735 4156|$57.91
