Transaction-date|Name|Credit-Card|Amount
2020-11-28 19:39:04|Nehru Hayes|5243053889955386|$78.45
2020-10-27 17:39:00|Wyatt Delaney|550258 123359 1701|$58.30
2020-01-18 18:51:31|Plato G. Bowers|5509 5857 1421 5261|$28.46
2021-07-29 17:42:36|Brianna Cantu|526 08252 27013 723|$6.61
2021-07-22 12:25:20|Edan K. Byers|538645 137847 1856|$83.08
2020-01-28 00:25:23|Lewis T. Hooper|5453 1315 1893 5709|$74.29
2021-07-16 20:23:19|Tanner Burke|5311 1524 9205 1430|$38.66
2020-04-27 20:21:43|Madeline W. Mcguire|535875 8601440613|$78.61
2021-03-17 13:47:24|Gary A. Daugherty|523 65687 60712 092|$80.20
2020-07-09 01:06:31|Zelenia P. Hunter|531593 495360 8642|$93.38
2021-07-24 23:38:08|Kasimir Clay|5233905049910381|$59.75
2019-09-12 12:03:44|Ciaran Curry|549422 782508 9866|$95.11
2019-11-15 10:16:34|Walker N. Sosa|541 18515 19843 591|$25.70
2021-03-14 01:49:05|Shelby Russell|544 62616 73197 272|$80.55
2019-09-09 02:55:20|Gavin R. Swanson|5316370556704281|$45.91
2021-07-31 12:48:45|Cassidy A. Stout|548572 812102 6347|$46.83
2020-03-29 09:49:51|Autumn I. Wagner|539 62502 72007 578|$51.69
2019-09-24 11:33:10|Amanda L. Shepard|551703 977686 1752|$95.38
2019-12-05 09:27:21|Martena Contreras|5196610695438217|$41.85
2019-12-11 23:12:14|Walter L. Weeks|5490927341616266|$70.50
2020-01-09 17:06:50|Celeste Whitfield|5527 2020 2125 6461|$7.74
2021-02-06 19:20:10|Cade Oneill|520509 1018094327|$10.06
2020-12-03 18:29:59|Gareth Y. Charles|531435 233579 8752|$10.15
2020-02-22 02:12:32|Thaddeus Fleming|5100447892612608|$71.66
2021-08-04 22:26:38|Jessica Duke|552214 6836797711|$38.44
2019-12-07 00:50:57|Sybil Henry|534124 649543 2110|$36.66
2020-12-20 19:15:09|Tate Blankenship|5566584882540618|$35.26
2020-07-30 01:46:43|Hunter C. Golden|5276213356873336|$11.05
2020-01-25 09:26:21|Dean Conley|540411 4452301419|$57.30
2019-11-03 07:30:52|Brian Madden|551 34162 32179 017|$78.79
