Transaction-date|Name|Credit-Card|Amount
2020-08-26 19:48:11|Riley Malone|553 81737 72194 366|$8.33
2020-04-03 07:18:58|Alvin B. Byrd|537 51053 15379 050|$62.75
2021-07-20 03:47:42|Hayfa Q. Fitzpatrick|5188 3539 9371 1692|$96.42
2019-10-01 09:51:51|Lucas W. Mcfadden|5335108580062947|$25.09
2020-06-30 00:41:01|Beverly Flores|5279805129833716|$74.96
2020-01-05 11:43:07|Kasper Nolan|544337 8900154265|$86.28
2019-11-07 02:49:11|Branden L. Montgomery|5216 3716 3012 9439|$45.08
2021-04-22 17:41:50|Jorden Wiggins|5213206099242179|$94.55
2021-03-25 19:36:07|Rhea F. Walsh|5209 3832 4670 4066|$47.89
2020-11-08 18:55:27|Clementine L. Clarke|5586655855982684|$64.21
2019-10-18 18:25:41|Lyle Q. Ross|5586133269309910|$61.78
