Transaction-date|Name|Credit-Card|Amount
2021-07-05 22:51:13|Nola Brock|5208738670204548|$14.14
2021-04-19 13:07:23|Benjamin V. White|5541 8152 7162 0300|$16.32
2021-07-04 04:41:05|James T. Cole|532 02293 63144 244|$94.93
2021-02-08 13:04:16|Cameran Cochran|5354 1530 8505 4094|$12.60
2020-06-28 21:08:34|Gil G. Allison|5393766405668567|$26.40
2019-12-14 04:01:17|Amy L. Lester|543176 212512 3599|$37.58
2020-08-30 15:09:20|Igor Puckett|5491 2456 0868 9515|$9.29
2020-02-15 00:32:48|Roanna Kerr|537818 550703 2748|$48.59
2020-03-19 13:35:01|Robert W. Waller|527828 5661025594|$19.19
2019-09-22 11:24:01|Thaddeus Reese|552974 7179518102|$90.38
2021-01-14 02:01:02|Xena Delgado|5145799865151635|$41.07
2019-11-23 07:30:52|Victoria W. Chase|5317 0743 0711 1387|$95.67
2021-04-17 16:33:27|Cedric Stafford|523121 8116632652|$26.73
