Transaction-date|Name|Credit-Card|Amount
2019-10-26 18:12:31|Ariel Evans|550 99423 13531 913|$75.18
2020-07-15 10:59:23|Chava Perkins|548640 156355 9659|$77.91
2021-08-11 00:33:54|Yuli V. Downs|5273710894521544|$61.93
2020-12-18 04:25:34|Tallulah Turner|5268358493248536|$97.95
2021-03-19 23:59:39|Dominic Carson|533684 9395996378|$81.49
2020-12-02 11:28:58|Charity Ruiz|541 30462 57076 532|$55.29
2021-01-28 13:00:28|Barry V. Knapp|5267 8389 8240 5300|$0.71
2020-03-18 10:02:58|Lionel White|521873 052066 7535|$16.67
2021-05-27 07:07:16|Venus Gillespie|512 55871 45902 123|$54.72
2021-06-30 23:42:22|Ruby Acosta|530 88248 35462 418|$21.70
2021-02-06 04:23:41|Tobias Mills|5493 0867 2405 7825|$33.47
2020-10-02 07:10:54|Kyra Stevenson|537 88070 71277 165|$17.15
2021-05-03 06:59:54|Marshall Castillo|5486 6054 5916 8512|$6.90
2020-05-28 00:24:28|Eleanor Rowe|5216 5843 6801 0585|$28.63
2021-04-01 03:32:18|Nehru S. Rosario|520008 4955492898|$79.89
2019-10-15 21:40:00|Jelani Sandoval|5562 5531 6492 9736|$37.57
2021-08-06 18:40:13|Irene C. Allison|524656 689863 9284|$43.45
2020-06-01 19:45:05|Vera Chaney|5319798180216263|$39.90
2021-06-07 17:33:33|Tana S. Morrow|5408189861926465|$69.26
2021-04-20 02:37:53|Amal Stewart|5294003123064659|$39.78
2021-08-27 19:14:23|Xerxes O. Camacho|537498 2138460437|$45.79
2019-10-13 15:06:23|Cassidy Tran|5147417576112733|$31.07
2020-05-04 08:16:26|Nelle Daugherty|559599 4889782698|$19.23
2021-04-28 12:34:27|Sybill Jones|5162 0673 5523 3745|$72.63
2019-11-16 15:49:21|Logan N. Rivers|533 35464 48561 901|$49.09
2020-01-15 01:45:03|Slade K. Barron|530735 4110554037|$44.64
2019-11-27 03:00:04|Kevyn H. Acevedo|535966 0013492050|$22.22
2020-06-14 16:38:15|Orlando N. Ellis|550011 5513576611|$2.17
2019-12-26 08:01:05|Linus K. Spears|531 75323 62595 331|$98.59
2020-11-13 08:47:08|Uriah C. Dyer|5517559904638129|$51.77
