Transaction-date|Name|Credit-Card|Amount
2020-08-25 21:11:18|Harper Schmidt|5428160757210013|$98.92
2020-11-01 00:55:00|Raymond A. Graham|513 12993 30384 271|$28.80
2019-11-26 21:51:04|Dylan I. Bowen|526285 484204 2659|$43.92
2021-08-19 09:08:56|Kenyon Rush|517920 8468813590|$84.05
2019-11-30 01:17:53|Peter Harding|551037 237308 0972|$64.38
2019-12-16 16:50:51|Reese Fox|5552254561413232|$21.97
2020-04-20 01:24:25|Jonas Gregory|554812 026877 0587|$49.64
2020-10-16 00:09:14|Melyssa I. Wright|520021 8045698938|$3.81
2021-07-19 17:28:19|Marvin X. Levy|551 98444 74215 559|$19.80
2020-04-09 07:05:41|Erich Vargas|540271 311910 1815|$84.39
2021-01-25 13:12:38|Hashim C. Travis|5255 5609 4083 5204|$67.50
2021-02-02 05:33:37|Vivien Leach|523450 0968813812|$45.35
2021-05-29 17:12:14|Lynn Guerra|534502 7946823446|$41.68
2021-07-22 22:10:39|Jenette Z. Ingram|551937 2188185298|$41.43
2020-05-13 18:33:18|Martha Q. Hardin|5127430842396042|$11.17
2019-10-29 22:05:33|Madaline E. Bond|517382 1837499598|$68.79
2020-02-08 00:22:13|Diana Pittman|5571959063269554|$93.80
2021-03-23 01:36:11|Wang J. Burton|5389 5030 2331 9711|$9.70
2020-03-22 12:25:18|Beverly S. Wooten|543907 457728 0089|$70.85
2020-07-13 01:34:06|Jordan R. Haynes|542 17380 78392 219|$61.99
2021-02-06 20:29:10|Phoebe F. Casey|5430955556127730|$72.17
2020-01-03 07:45:10|Reuben G. Petersen|538368 120548 8441|$72.07
2021-02-20 08:59:49|Sopoline Coleman|5488 4212 5095 7667|$84.78
2019-08-28 15:29:32|Pandora Baxter|533148 2513708775|$18.28
2021-07-27 00:54:41|Colby V. Mack|540187 6377935009|$73.49
2020-07-06 02:50:20|Slade X. Fisher|534431 0096527160|$27.63
2021-06-16 05:53:43|Lamar C. Mosley|545331 9594064755|$17.47
2021-02-07 04:30:11|Leonard S. Todd|531659 059796 8690|$8.56
2020-02-06 13:59:47|Jesse Bonner|538936 143688 3132|$58.05
2020-01-13 16:38:53|Leah V. Rose|538087 361304 2778|$44.20
2020-04-23 15:36:18|Lareina B. Leonard|5479 5469 5178 4068|$17.25
2021-06-03 11:28:28|Branden Q. Baldwin|5181 9443 1870 5133|$28.68
2020-02-06 05:45:08|Arthur Q. Melton|538918 021783 2955|$94.46
2020-01-15 12:29:07|Xaviera Scott|5550475913690563|$22.75
2019-11-15 06:02:26|Alden B. Reeves|5146461667381626|$64.82
2021-01-11 06:17:09|Eliana R. Carey|5354 0904 4387 6851|$40.45
2020-06-14 09:00:32|Nissim Brock|543 72671 50363 718|$6.56
2020-07-14 10:12:16|Jennifer Waters|517076 7513060803|$8.38
2021-05-15 03:12:01|Raja Price|557426 749965 7435|$20.07
2021-07-22 08:52:07|Jasper Bright|559607 895128 6777|$69.21
2021-06-22 15:23:20|Alexa L. Mcdonald|513 35198 14632 038|$51.79
2021-02-07 06:45:06|Buckminster Frye|521 23215 36335 915|$95.89
2020-09-14 22:42:01|Rahim E. Sosa|5285 1409 0497 5363|$12.68
2021-01-24 01:18:15|Dorothy E. Fuentes|542995 206453 7628|$34.26
2020-06-30 11:40:48|Armando M. Alexander|5298543058816280|$78.06
2021-08-12 07:47:45|Colby Gates|554 11280 82160 288|$60.16
2020-06-03 00:49:32|Ryan Chang|5438 6702 7599 1595|$30.76
2020-02-22 02:33:27|Ferris Horton|5262 9979 2045 8907|$42.81
2021-05-23 13:55:23|Judah Blankenship|546985 444047 0220|$23.99
2021-08-24 10:38:02|Christopher Q. Johnston|5575661910090383|$74.66
2021-03-15 20:20:17|Sharon Huber|5368354715206146|$89.12
2020-03-26 17:59:18|Jena Foreman|537891 9406721658|$94.08
2020-03-27 02:33:33|Joel Q. Maddox|532153 8387220015|$69.90
2021-03-24 20:04:28|Bevis W. Romero|523458 1149474831|$65.14
2020-01-22 04:05:42|Yuli Luna|539230 2519566009|$35.71
2021-05-07 22:56:19|Dora Franks|541248 337643 3156|$34.74
