Transaction-date|Name|Credit-Card|Amount
2019-10-28 10:08:01|Ann Holden|546 77196 19416 035|$13.09
2021-08-06 07:18:33|Berk M. Patel|546138 1677246956|$91.95
2021-02-19 00:56:18|Kennan H. Mason|514409 3007211577|$42.64
2020-02-29 21:49:21|Roanna Roy|535221 9537096421|$41.74
2020-02-10 21:08:17|Isabelle I. Clay|528 20996 68866 379|$36.37
2020-04-22 04:34:44|Colton Bright|557 07290 15355 210|$88.24
2020-05-17 01:56:18|Reagan Q. Shaw|5219516917931744|$46.52
2019-10-27 18:37:26|Jackson E. Grimes|5379123489037434|$58.12
2020-12-17 09:02:38|Eagan K. Woodward|559024 9847133723|$70.61
2019-09-09 14:40:08|Ignacia X. Gay|521005 109808 2306|$76.68
2021-01-22 17:20:54|Harding Ware|5346 3139 1841 8053|$22.75
2019-09-28 05:49:48|Xandra Rosa|5377517266863817|$9.96
2021-03-11 16:12:56|Libby Perez|5460213644436496|$40.46
2020-08-24 14:25:05|Quinn Perry|532 71680 58947 391|$45.99
2020-11-21 16:58:01|Odysseus X. Daniels|5206197081102878|$23.17
2020-09-24 04:12:32|Thane E. Potter|5190 7999 8280 2254|$86.18
2020-10-05 00:42:45|Haley D. Robertson|514031 9491515569|$83.05
2020-09-22 03:49:21|Audrey Davenport|512 14942 50772 710|$64.85
2021-03-16 03:33:03|Kelsie Jacobs|554072 2821729246|$20.06
2021-07-07 09:02:00|Sybil Roman|523462 558835 8011|$3.93
2021-04-28 20:23:19|Dorian C. Oliver|5373131289450570|$23.67
2020-11-05 17:27:33|Dylan V. Rasmussen|552 37510 82629 853|$83.17
2020-07-27 05:05:40|McKenzie K. Vazquez|5109 2672 8168 3593|$52.71
2019-09-02 02:53:55|Gage Rowe|553400 883474 4416|$86.53
2020-04-15 21:15:39|Derek S. Foreman|5594 3553 6815 2442|$8.56
2020-06-21 05:33:48|Laith N. Buck|5208 3084 1141 0703|$13.51
2021-04-17 22:14:10|Amelia Glenn|529 93451 24812 544|$47.84
2020-06-10 18:58:47|Julie Mclaughlin|525 94156 69918 382|$20.70
2020-09-24 13:37:43|Nasim Blanchard|544975 368463 1312|$91.27
2021-03-15 04:27:01|Vivien R. Morin|5521621961744937|$43.28
2020-11-27 05:27:30|Priscilla Bryan|536319 3899307758|$97.30
2020-09-25 02:49:57|Shafira Kennedy|5319730050828083|$23.51
2020-09-14 10:06:38|Flynn Goodwin|532 50895 70175 885|$24.95
2021-02-27 02:29:10|Aphrodite Roach|5342 5382 8552 6062|$32.71
2020-11-22 15:45:58|Kibo S. Dyer|530356 169965 4038|$27.04
2021-01-16 15:36:51|Colby Lancaster|544306 9892595348|$41.41
2020-03-15 13:51:08|Kyle Castro|5166436329395029|$76.88
2019-12-19 14:57:15|Chava S. Cohen|5261274050448319|$63.47
2019-09-15 09:29:42|Briar Q. Franks|548751 417886 6811|$34.28
2020-04-08 23:57:05|Hayfa Swanson|5452666812764504|$44.84
2019-11-11 12:53:13|Emerald X. Maynard|533596 3338282613|$44.53
2020-12-08 21:11:59|Lyle B. Hill|517896 909149 2695|$59.66
2020-01-15 03:10:48|Owen R. Gilliam|5189 2990 7762 5622|$87.63
2020-08-18 08:34:48|Petra Holcomb|544643 0597397165|$16.98
2020-09-17 06:07:47|Martin B. Mooney|510711 367141 7139|$28.81
2019-09-17 01:18:17|Ivy A. Sexton|5326684628266857|$76.67
2020-10-31 12:04:35|Audrey Hancock|527794 264865 5528|$10.56
2020-01-02 03:57:58|Perry I. Fischer|559553 9713221429|$62.37
2019-12-07 07:32:42|Chaney Keith|5469301827695524|$8.21
2020-06-28 13:46:32|Madeline E. Anthony|5306 8702 6140 1158|$84.36
2019-11-10 08:20:23|Carter Bray|540245 2915895532|$35.59
2019-12-06 01:13:26|Elton Z. Hodge|5541 7738 1186 8568|$15.51
2021-08-23 17:11:36|Kieran Lynch|5468966472303482|$81.65
2020-03-18 20:46:57|Kyle H. Smith|549270 199201 9775|$28.73
2019-11-22 17:30:11|Amelia Velazquez|529300 912684 0665|$7.56
2021-04-20 03:15:58|Kelsie D. Chambers|524081 095564 0637|$20.85
2020-11-30 07:56:11|Tobias A. Baxter|541 70450 89674 270|$48.32
2020-06-25 23:17:14|Lenore B. Nguyen|515 04255 58823 452|$95.72
2021-04-13 07:50:59|Orson X. Salinas|524 47293 31271 238|$32.47
