Transaction-date|Name|Credit-Card|Amount
2020-09-07 14:55:30|Sasha Knapp|5248414930905686|$61.33
2021-01-31 20:08:03|Dexter Mcleod|547889 8811031771|$90.72
2020-09-13 06:20:09|Zahir Murphy|5367 1668 3962 6871|$89.10
2021-03-06 05:36:55|Vladimir Jacobson|5364 2450 2802 5534|$48.25
2020-03-23 22:04:44|Tamekah X. Macias|513 55084 69422 165|$91.06
2020-11-10 15:36:43|Abdul O. Bray|552 89912 11601 622|$92.19
2020-06-02 20:41:12|Noah C. Anderson|5593 3144 8006 0356|$38.55
2020-04-02 22:16:30|Orson J. Mayo|5294161574227777|$52.65
2020-06-20 00:43:31|Astra Carroll|5282 7253 1835 4149|$65.40
2020-11-01 15:29:58|Murphy Sandoval|514217 0730869392|$88.14
2020-10-11 11:38:22|Cally X. Wall|5401 4244 6167 6609|$87.40
2020-07-19 17:59:41|Lois Hopkins|5239355251159331|$99.10
2020-08-08 14:27:56|Juliet Whitehead|543054 497864 3787|$58.42
2020-03-18 22:16:00|Sybil Reed|559666 4821608926|$33.37
2019-12-29 20:33:51|Julian Cooley|5420 9203 3723 8059|$78.54
2020-03-30 05:03:29|Tatyana A. Gould|555622 676002 7498|$63.64
2021-05-19 05:13:29|Cassidy F. Juarez|5568171271819692|$32.37
2021-05-18 03:51:13|Morgan T. Sexton|512 65526 53102 945|$78.65
2019-11-04 11:21:39|Hedley Hopper|522008 6458457068|$66.66
2021-06-18 02:39:39|Kato Y. Alston|544583 179200 7288|$8.20
2020-04-26 11:48:04|Fitzgerald Powell|558 35942 34856 603|$71.64
2021-05-15 19:09:59|Ivy Y. Mccullough|5562593556034901|$76.45
2019-11-14 23:41:07|Florence N. Vaughan|524 08176 14783 443|$28.10
2020-06-13 20:43:35|Paula Pugh|5501 3798 1653 4946|$89.82
2020-04-18 23:11:46|Halla M. Lindsey|557037 290753 0952|$14.19
2019-10-23 13:55:47|Katelyn V. Carey|518 29786 76417 476|$34.23
2019-10-16 16:37:14|Caleb G. Cameron|5504829393724606|$40.80
2019-12-30 23:11:17|Chaim J. Dominguez|5142 6516 3903 6159|$11.11
2020-04-01 19:59:37|Rose B. Grimes|5278 6142 6961 8171|$21.38
2021-04-02 07:40:23|Stephen G. Humphrey|5133 8622 1442 0905|$5.31
2019-11-19 08:40:15|Myles Camacho|5536 3283 3017 4852|$91.33
2020-11-12 20:31:56|Dieter Preston|5111344344615106|$46.96
2021-06-24 14:36:50|Leigh Chase|5512564305150372|$78.67
2020-12-17 17:48:56|Jonah X. Mcgee|531582 910476 0302|$73.08
2021-07-16 02:23:35|Libby Y. Pittman|5216 5595 8395 7620|$2.81
2021-01-29 09:23:49|Kimberly N. Burks|526 19306 29199 036|$94.76
2020-05-09 20:39:10|Clark Daniel|525 02065 74949 342|$98.82
2020-01-28 10:37:27|Dai V. Cervantes|514616 328793 8567|$26.80
2019-09-13 11:36:32|Zeph C. Mcmahon|512506 464459 1880|$74.77
2019-10-28 20:50:54|Stone Beach|5440446452024179|$36.34
2021-04-30 01:28:59|Miriam T. Hodges|544 74682 29269 146|$47.19
