Transaction-date|Name|Credit-Card|Amount
2019-11-08 13:59:55|Quynn Cherry|5192040295706736|$37.10
2019-09-29 01:55:58|Orson Hurst|5478922308323580|$52.29
2020-03-30 08:46:40|Gloria H. Hardy|559789 145230 6517|$78.04
2020-05-26 04:16:28|Delilah Elliott|520528 845776 4911|$61.44
2020-03-15 10:29:50|Quon Page|5478 3239 2298 0071|$65.64
2021-06-13 16:48:13|Jillian Wiggins|537220 842101 4091|$93.89
2020-05-26 02:02:25|Elvis D. Fulton|5210423040741729|$13.92
2020-12-25 15:43:14|Dustin F. Tate|511678 3225448381|$76.25
2019-10-31 07:37:04|Keegan Love|545886 210391 9634|$73.79
2021-02-28 19:47:00|Haviva U. Aguirre|537692 014426 5794|$34.25
2020-08-18 23:07:37|Jena A. Castillo|5489 2081 2533 6196|$26.92
2021-01-11 15:56:42|Nicholas D. Wynn|552726 919918 0419|$80.98
2020-10-09 04:13:12|Porter Watkins|5207 6348 3615 4290|$69.88
2020-02-25 05:59:13|Jason Donaldson|5576 3316 3528 4914|$37.24
2021-04-06 19:05:18|Amery Henson|527364 6885911734|$55.41
2019-12-31 12:41:44|Molly Bennett|547985 243516 9094|$30.09
2021-01-04 03:59:46|Myra Espinoza|541842 0385141002|$3.06
2021-02-04 15:12:05|Francis B. Burt|512928 5082382567|$52.69
