Transaction-date|Name|Credit-Card|Amount
2020-11-05 18:59:53|Dacey Dudley|522 35643 09206 808|$59.98
2020-12-15 19:00:37|Quon J. Sawyer|544 39201 43695 941|$19.78
2019-09-29 01:48:30|Deacon E. Leonard|5431 4696 4288 1879|$31.63
2021-08-10 21:42:18|Stacey U. Palmer|5523 2810 8788 7900|$25.56
2021-07-31 18:34:05|Serina Edwards|553 69317 40606 999|$17.89
2021-01-22 13:55:28|Tobias Hines|517 77975 46154 334|$87.13
2020-11-06 05:34:34|Dakota E. Hinton|539 18615 40049 625|$84.84
2021-03-23 04:02:43|Tatum D. Walker|5216 3238 7670 4946|$65.08
2020-10-27 06:59:11|Dacey Middleton|551791 480627 5126|$27.37
2020-06-26 16:34:33|Dora Morrow|510863 1868778541|$38.07
2021-05-15 01:59:32|Evelyn Graham|532065 307757 7193|$68.78
2020-05-19 14:51:50|Sarah Mills|528297 9125874894|$23.82
2021-02-12 03:58:23|Solomon N. Jefferson|531017 9309403885|$65.25
2020-06-28 03:27:20|Upton Cross|551033 685393 9577|$81.04
2019-12-04 16:02:23|Mallory S. Ewing|513494 003212 4088|$51.65
2020-12-09 06:55:59|Dane Watkins|5317 7370 1260 4009|$77.47
2020-03-27 19:36:28|Harlan F. Brown|517236 314574 3921|$71.78
2020-08-15 03:06:07|Warren Moody|5471245586411951|$11.69
2021-06-26 08:26:59|Griffin Cochran|551521 111554 0502|$59.01
2020-12-19 10:15:43|Stacey R. Riley|549 60111 81765 832|$20.62
2020-12-15 04:55:01|September Olson|541621 458274 2882|$20.30
2021-01-28 08:02:24|Anne N. Kerr|5215195364335289|$31.10
2021-07-18 07:35:40|Kellie Mcdowell|531172 861745 2882|$39.45
2020-01-25 13:16:35|Cedric I. Booth|559678 3925111544|$96.43
2021-05-19 10:40:43|Brady Sanchez|523257 812643 2503|$67.31
2021-06-09 12:53:30|Elvis Mejia|533 43872 36100 464|$35.77
2020-09-27 03:16:43|September Hubbard|5453 5987 3891 9186|$17.98
2020-04-05 05:14:00|Wallace I. Rivas|525 60727 65326 847|$57.40
2020-01-25 16:27:30|Ignacia X. Maynard|5543509221416392|$70.84
2020-06-06 01:52:56|Ayanna Barrera|5388684266542432|$11.72
2020-01-19 03:33:20|Priscilla Mcbride|538 79830 88039 564|$91.48
2021-06-16 20:58:45|George Simon|527 88015 15072 093|$61.25
2020-03-17 02:09:52|Jasper U. Fuller|524 09743 08952 360|$55.38
2021-05-02 01:50:42|Josiah Shepard|512 61401 56732 259|$9.70
2020-08-31 23:14:57|Merrill I. Curtis|549 46716 69515 819|$7.97
2021-02-06 09:34:11|Dacey Douglas|5248827211521676|$67.94
2021-06-11 23:35:09|Hamilton D. Foley|5277 9381 9106 2229|$23.16
2019-10-16 14:16:51|Jane Y. Watkins|525377 258669 9537|$92.91
2020-11-20 07:39:42|Isadora Kline|5156 9274 6692 7345|$5.64
