Transaction-date|Name|Credit-Card|Amount
2021-03-08 21:01:42|Hashim I. Cleveland|5298837354414158|$9.61
2019-11-30 03:46:01|Elijah House|514017 4707520774|$28.49
2020-12-11 20:00:34|Maisie Hyde|5160 5072 4144 3083|$30.92
2020-10-13 17:36:34|Neville Estes|546031 287258 4686|$46.09
2020-08-19 16:56:14|Brenden Collier|5359230010964475|$68.82
2020-01-17 14:44:51|Kevyn Snyder|515952 392707 8161|$27.09
2020-12-24 11:35:24|Fletcher P. Ryan|541 39749 71543 786|$55.02
2020-02-20 07:47:11|Jade X. Bond|5219 2012 9405 0356|$54.02
2020-01-19 23:22:33|Daryl P. Henry|542 57472 15151 657|$59.51
2020-03-11 21:15:30|Yuli E. Lowe|5198720152840173|$70.69
2020-03-24 18:43:56|Herman Whitaker|547 19091 46702 270|$67.55
2021-02-07 06:52:44|Jerry D. Watts|5394 7554 1791 9406|$49.42
2021-05-11 13:44:45|Noelle T. Duran|541652 039089 8272|$25.23
2019-10-07 08:58:51|Indira U. Cantu|5375055290015486|$56.34
2020-04-06 19:01:49|Uta Mays|5524 7775 2146 4171|$17.06
2020-09-26 00:16:56|Portia Mcfarland|5117 8092 7608 7429|$6.50
2021-04-11 12:25:28|April Parrish|553960 891218 2192|$70.03
2019-11-07 09:29:41|Alan Holt|5292 6156 2226 5099|$48.25
2019-09-16 09:53:14|Phyllis Evans|534771 855882 9642|$14.74
2020-04-10 14:53:49|Phelan Rush|5581029217695761|$13.28
2021-04-10 22:44:02|Colette H. Casey|559684 6895135502|$60.16
2020-12-26 12:00:35|Tatum Morton|524 24806 80289 239|$34.13
2021-08-19 08:05:15|Finn Kelley|534397 6335010928|$77.89
2020-01-24 02:04:25|Portia E. Bean|523737 542824 4560|$77.60
2020-07-19 07:55:25|Raya P. Vance|521173 078033 6786|$19.85
2019-11-19 23:56:08|Wayne Maddox|5456 0537 6824 2528|$37.40
2020-10-08 20:46:14|Tad Alexander|5198 3303 6139 3962|$18.91
2020-07-03 03:21:11|Paula T. Compton|5107271697262341|$9.66
2019-12-18 21:43:55|Bree V. Kirkland|5349 7909 7672 3622|$17.16
2020-07-24 15:27:10|Hadley O. Hammond|529029 5417734922|$59.55
2020-08-19 03:24:50|India Gallagher|5292 1521 6782 9204|$81.70
2019-10-06 19:49:03|Maggie Z. Osborne|5408 5332 8040 8532|$68.66
2020-06-09 23:39:52|Lee L. Conley|556821 5951156469|$21.40
2020-03-14 09:45:39|Linda Z. Bolton|541067 714138 2166|$41.33
2020-03-15 17:35:03|Dana B. Haney|522207 0800661682|$1.48
2021-07-17 20:50:58|Neville Rodriguez|522769 3071634404|$9.66
2021-03-25 18:12:31|Hiram Sargent|5129 3603 9930 7209|$44.50
2020-12-10 01:50:05|Kelsie Cunningham|553 12458 40839 557|$56.40
2020-06-27 17:44:35|Brady Johnston|510 65362 44373 275|$38.16
2019-09-01 07:39:30|Shaeleigh Dale|515 79464 55135 974|$98.72
2021-04-02 21:03:58|Kirsten M. Burt|521062 543112 7819|$95.70
2021-04-30 09:02:10|Jillian George|5165228384288947|$16.18
2020-11-11 00:35:30|Tarik J. Rush|548900 937587 1662|$6.07
2020-06-12 14:22:59|Price Cook|544311 8952057051|$72.13
2020-11-04 04:41:27|TaShya Bradley|524802 737479 2574|$87.53
2020-09-27 18:45:30|Jeanette Y. Curtis|5442552576409044|$3.53
2020-11-19 16:20:17|Thane Schneider|542 19256 18695 165|$53.19
2020-09-15 15:12:57|Joseph Robertson|5325974754533746|$95.56
2020-07-21 19:04:31|Sheila Z. Vang|5566735246585042|$71.91
2020-08-18 00:01:59|Ahmed H. Valencia|5478978823164941|$9.18
2021-04-12 15:04:29|Igor M. Hooper|515730 1883306070|$8.00
2021-05-23 03:42:27|Tallulah S. Hicks|544 74646 37851 773|$16.99
2021-06-12 20:30:05|Daniel Strickland|541 12716 37434 753|$60.38
2021-03-14 19:49:46|Keefe Hart|5186 7176 3219 8317|$20.15
2020-06-08 10:08:14|Melodie Mercer|5586109142647106|$18.52
2020-09-16 08:27:40|Mona I. Leblanc|5543335739390519|$69.67
2021-07-30 04:44:17|Sylvia Hardy|546715 199206 8557|$64.54
2019-11-21 19:41:11|Selma X. Cooper|5319210100967702|$13.12
2021-08-03 16:42:59|Rana T. Oconnor|5520 4509 6932 2012|$46.36
2019-09-10 08:42:47|Paul K. Trevino|537725 5760821029|$80.59
2021-02-24 12:55:39|Alan U. Bernard|518 91561 37374 817|$30.96
2019-09-12 02:40:16|Darius Mccall|558 20496 63708 974|$27.89
2021-01-23 15:05:26|May Whitehead|547353 995669 5971|$26.31
2020-06-24 08:17:54|Finn Atkins|5433 2771 6188 0703|$86.79
2021-06-09 03:04:09|Jada R. Owen|5513998753791882|$33.95
2020-03-30 19:58:21|Ulysses J. White|530317 7776777830|$43.30
2020-04-25 22:17:03|Ina Ewing|535251 468590 7472|$76.81
2021-03-03 07:34:00|Amaya Riddle|5191601155169199|$86.57
2021-06-30 05:56:37|Reuben Cherry|547109 633174 0412|$51.70
2021-07-05 15:47:41|Patricia Thornton|5223182157467677|$14.98
2021-07-28 07:01:47|Kuame L. Stout|539 85911 38345 035|$78.57
2021-08-10 19:01:05|Allistair U. Phelps|5549398326412926|$96.77
