Transaction-date|Name|Credit-Card|Amount
2020-07-09 06:19:12|April Y. Evans|5597 1652 8653 8474|$33.51
2019-12-19 08:53:55|Octavia I. Briggs|516858 055876 8527|$15.73
2021-01-30 10:14:06|Paul Cameron|5449420996929574|$97.46
2020-09-20 20:56:54|Natalie Branch|5199150245492973|$85.38
2021-08-07 16:00:54|Teegan Q. Cantrell|5417828717829923|$15.79
2020-09-23 22:47:57|Vaughan Johns|5315 9338 2471 0561|$74.45
2020-05-04 11:57:19|Xaviera V. Jefferson|5531454507741441|$36.93
2021-08-02 23:02:24|Leila I. Olson|5254 6495 7015 3979|$1.73
2019-08-27 12:36:55|Yael V. Coffey|545273 860236 1062|$59.56
2020-02-12 00:31:09|Georgia Cook|524193 3641846167|$14.34
2021-05-18 15:47:20|Macey Dixon|5245 3717 0434 1865|$66.26
2019-12-19 13:46:18|Marny Abbott|5477 2842 5693 2750|$33.87
2020-08-08 23:06:25|Carol R. Mcintyre|5542508078501562|$28.31
2020-08-03 06:58:18|Justin S. Wynn|533 57404 39016 961|$25.33
2020-05-12 14:32:32|Victoria H. Leblanc|537 04289 87312 083|$73.45
2020-04-04 11:35:15|Geoffrey L. Harrison|5244875389755547|$28.82
2020-01-08 01:17:32|Joelle C. Bird|548649 1430431083|$9.44
2020-10-14 07:19:48|Herman Alvarez|532 49843 80436 009|$58.91
2021-08-02 20:35:41|Ethan L. Erickson|531 92147 89612 357|$50.20
2021-03-05 19:43:16|Bert Munoz|540975 5688636724|$17.72
2020-12-06 21:14:38|Signe Fernandez|5427050717115876|$22.67
2019-09-13 02:19:44|Teegan Sandoval|545648 0400085215|$49.14
2020-08-13 12:00:41|Ava Stewart|527665 7878041733|$31.52
2021-07-11 11:59:12|Jordan L. Mcbride|549 12261 44339 211|$96.82
2020-07-01 22:22:53|Laurel Hammond|5150655814767222|$24.13
2020-11-06 18:05:37|Paki S. Tyson|5124750437520133|$11.36
2020-01-22 14:59:51|Colorado K. Bennett|5253 2648 9253 1398|$70.10
2021-03-24 05:21:39|Gail Castro|5412 1318 5313 9313|$0.69
2019-10-07 18:42:49|Mira D. Howe|542780 623290 2084|$63.66
2020-07-23 05:31:23|Barry F. Cleveland|5483448926666419|$26.86
2020-11-08 14:49:48|Hope Sexton|554 45494 18023 212|$66.82
2021-04-19 21:56:49|Trevor X. Butler|511 11930 61514 210|$66.24
2021-07-14 09:40:47|Paul O. Jimenez|539799 5018563925|$89.38
2021-01-27 02:57:53|Hamilton Lindsay|528898 4023121038|$10.45
2019-10-17 07:46:20|MacKensie Y. Swanson|553987 4931883620|$42.35
2020-07-19 23:02:45|Basil N. Johns|558 98481 95182 332|$58.42
2021-03-07 08:39:21|Christen Stuart|5509 0581 2983 6022|$95.76
