Transaction-date|Name|Credit-Card|Amount
2021-08-12 02:21:25|Idola L. Jennings|528422 2420805232|$48.68
2021-02-19 13:45:34|Basia Terry|543369 428980 4185|$27.82
2019-08-30 17:00:28|Alvin E. Skinner|5225 8000 3876 0931|$53.88
2020-05-30 20:47:57|Kuame O. Weiss|5219 8641 8198 9349|$22.14
2020-11-16 11:04:43|Matthew Stout|516320 661972 4334|$15.83
2021-08-10 16:08:11|Stone Donovan|511 72950 84946 230|$45.04
2020-03-20 17:29:13|Kylynn B. Carroll|5377 4339 9430 1841|$3.93
2021-06-21 12:49:32|Kuame Miranda|517324 3591087123|$81.80
2020-09-21 11:01:44|Roanna Lynn|5189484738123353|$20.65
2020-08-05 15:42:57|Harding N. Shannon|5506672396997169|$94.33
2020-01-15 04:48:46|Timon G. Mccray|5426190824529238|$94.91
2020-04-15 13:12:56|Davis O. Best|5170 9748 2051 0526|$45.25
2021-06-16 21:55:20|Iola J. Benson|5506 9417 9481 6903|$74.01
2020-09-19 12:44:32|Reese N. Roy|5125842497307011|$63.81
2020-01-22 16:29:58|Jade D. Hughes|517098 6482410621|$16.57
2019-10-01 09:14:02|Leo J. Calhoun|521 10855 33216 292|$53.02
2019-10-24 23:11:32|Daquan Wilson|515613 152134 1143|$38.38
2020-05-21 10:47:04|Elton P. Burke|530582 739035 8957|$14.41
2021-01-29 01:58:02|Eve Q. Shields|537 06618 86380 856|$27.42
2020-10-25 11:46:54|Sophia Shannon|527855 9963658181|$5.99
2020-05-26 21:19:41|Alexandra T. Cortez|5424956323292409|$85.88
2020-08-04 00:25:49|Malik P. Phillips|541723 065679 4012|$30.09
2020-12-28 07:34:30|Nero Wolfe|531318 813298 9561|$84.34
2020-05-24 20:24:12|Stephen R. Curtis|5301589527184367|$47.11
2020-09-07 20:52:53|Jerry Mills|520 52240 25833 169|$36.02
2020-08-22 09:10:21|Quon S. Larsen|555855 691880 0893|$27.11
