Transaction-date|Name|Credit-Card|Amount
2019-11-14 06:55:15|Teegan Welch|5466 9531 3052 1491|$91.07
2019-09-20 23:47:37|Phyllis H. Calderon|552535 881913 8394|$27.01
2021-07-31 20:27:15|Stephanie Moss|534 98708 32460 898|$29.81
2020-03-27 23:42:27|Bernard Holder|5506521270496683|$4.52
2019-11-20 03:51:26|Willa X. Marquez|515 07974 47881 515|$34.48
2021-06-19 20:08:18|Sophia Swanson|5575 9850 7405 0069|$46.91
2020-08-15 23:47:55|Zahir R. Bryan|5586653771705073|$73.08
2020-10-02 21:38:07|Vance U. Carey|546 54871 27092 902|$88.27
2020-10-17 00:19:15|Oscar S. Yang|5300680315089529|$34.14
2020-05-17 19:39:07|Farrah Knapp|5231 1549 2710 6950|$0.67
2020-09-30 11:48:08|Edan Stafford|535463 886190 0270|$75.33
2019-09-11 06:42:29|Kyle Mitchell|5434 9432 3148 5968|$44.49
2020-04-05 06:22:59|Hop Montgomery|515 23710 21611 652|$85.47
2020-12-27 18:42:25|Reed Blevins|5397464955353097|$62.95
2020-02-21 23:26:30|Shoshana R. Whitfield|553637 3230404108|$9.65
2019-09-10 14:58:20|Chandler Bradley|551589 741293 5302|$58.14
2021-07-14 10:55:10|Kevyn Curtis|521240 8637142074|$38.98
2020-09-23 17:44:28|Dacey S. Lloyd|5207986612618413|$9.43
2020-11-08 05:03:57|Murphy Melton|543 97705 20573 674|$66.13
2021-02-04 13:09:35|Jorden H. Rhodes|5229 2765 5352 4745|$8.86
2020-11-25 04:43:35|Deanna Stuart|546279 7217384974|$79.82
2021-08-22 14:50:21|Brennan Ruiz|5394057833082533|$60.56
2019-09-07 16:17:06|Ingrid Middleton|516 00444 84367 043|$68.25
2021-08-21 12:54:31|Paki V. Richmond|5265 6770 3494 6669|$28.55
2020-07-14 10:01:35|Ferris Workman|548 10115 29684 072|$43.80
2020-03-07 10:16:58|Carter Snow|530383 852227 4055|$86.97
2021-06-23 06:03:30|Nadine C. Lucas|517091 8494211499|$80.85
2020-04-23 14:35:44|Giacomo B. Daugherty|5106 4649 1777 9837|$69.47
2021-06-03 17:18:42|Meghan T. Caldwell|5419964415015867|$74.85
2021-03-13 05:10:15|Sierra T. Robertson|5179 7350 4743 3391|$72.68
2019-12-06 19:02:20|Addison Callahan|5453027155572187|$79.98
2021-01-07 13:01:15|Katell I. Burton|536 68874 57500 863|$55.51
2021-03-17 16:37:49|Jacob P. Baker|540 90834 23255 662|$77.96
2020-06-01 15:09:40|Hector Fitzgerald|5283695694416029|$46.02
2021-07-25 19:01:56|Orson R. Yang|5365 5300 5252 7631|$76.36
2021-06-07 00:36:48|Jakeem O. Hoffman|543 42272 41328 040|$34.53
2021-04-30 04:22:43|Kimberley Howard|5239661635732671|$47.91
2020-02-24 14:20:59|Keegan P. Anthony|5193 0525 2305 5314|$78.64
2020-03-05 18:03:24|Renee V. Mullen|514674 8725109688|$9.96
2020-04-12 12:01:22|Barry U. Figueroa|5372 6167 5345 8365|$55.83
