Transaction-date|Name|Credit-Card|Amount
2021-06-06 09:31:49|Kyle Kaufman|5192 2762 2025 6203|$30.38
2020-10-25 01:39:32|Trevor T. Armstrong|533990 6604226778|$96.10
2019-09-28 10:35:00|Axel Oneill|532 73773 88077 932|$36.84
2021-07-18 11:28:07|Nathaniel Irwin|557 52962 49053 180|$45.89
2021-06-02 23:58:41|Ryan H. Sharpe|5380 7469 5541 7115|$13.86
2020-03-09 19:17:12|Jaquelyn D. Russell|524833 431978 4736|$57.81
2021-08-01 06:42:08|Octavia Shepherd|542031 453449 3602|$67.25
2021-02-10 18:18:33|Vance C. Duran|522718 966294 3882|$58.02
2019-10-15 00:43:38|Kessie Q. Cabrera|555 11604 16980 716|$21.88
2020-03-07 00:20:49|Lael Wilkerson|5282128437841494|$90.41
2021-03-19 14:35:11|Kelly I. Patel|5407 1653 4176 8249|$51.87
2020-03-03 21:57:16|Zenia T. Collins|5560383789826543|$78.28
2019-10-28 15:45:13|Lesley U. Riley|521 71281 97784 322|$53.63
2021-07-08 03:13:33|Lawrence Peters|515480 4657192330|$90.66
2021-02-16 23:44:52|Jenette Q. Boyle|533505 2132548955|$23.01
2019-10-20 00:37:12|Lacey E. Hobbs|523452 389687 7204|$94.26
2020-04-25 16:47:08|Lucas Jacobson|547808 8732588857|$15.01
2019-09-27 11:12:30|Eve Brown|548669 601012 8277|$71.89
2020-04-27 05:12:30|Wynne Y. Glover|514458 477368 7396|$43.40
2019-10-29 21:35:20|Moana Kirk|5492037321514727|$46.78
2020-10-06 02:06:14|Cruz S. Montgomery|545 35194 61889 677|$20.20
2019-10-22 03:53:39|Stacey R. Gomez|5242499447224891|$54.73
